,c_code_1,state_name_abb_a,year,num_conflicts,avg_with,avg_against,avg_cum_duration,num_wars,origin_participant_pct,ongoing_2010,revision_pct,avg_hostility_level,revision_type_mode,state_fatality_bin_mode,outcome_mode,settlement_type_mode
2219,732,ROK,1965,4,6.5,2.5,0.7849315068493151,1,0.25,0.0,0.25,2.75,N/A,None Value,N/A,N/A
2220,817,RVN,1965,6,5.0,2.6666666666666665,0.8059360730593608,1,0.5,0.0,0.16666666666666666,2.8333333333333335,N/A,None Value,N/A,N/A
2221,800,THI,1965,3,1.6666666666666667,2.3333333333333335,0.5789954337899543,0,1.0,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,N/A,N/A
2222,750,IND,1965,4,1.0,1.0,0.915068493150685,1,1.0,0.0,0.0,4.25,N/A,None Value,N/A,['N/A' 'Negotiated']
2223,731,PRK,1965,3,1.6666666666666667,1.0,0.9360730593607306,0,1.0,0.0,1.0,4.0,Regime/Government,None Value,N/A,N/A
2224,678,YAR,1966,2,1.5,1.0,0.336986301369863,0,0.5,0.0,1.0,3.0,['Policy' 'Territory'],None Value,N/A,N/A
2225,920,NEW,1966,2,8.0,3.0,1.6082191780821917,0,0.0,0.0,0.5,2.5,['N/A' 'Policy'],None Value,N/A,N/A
2226,483,CHA,1966,1,1.0,1.0,0.11232876712328767,0,1.0,0.0,1.0,4.0,Policy,None Value,Compromise,Negotiated
2227,210,NTH,1966,1,1.0,1.0,0.4438356164383562,0,1.0,0.0,0.0,1.0,N/A,None Value,Released (for seizures),Negotiated
2228,551,ZAM,1966,3,1.0,1.3333333333333333,0.4904109589041096,0,1.0,0.0,0.3333333333333333,2.3333333333333335,N/A,None Value,Stalemate,None Value
2229,740,JPN,1966,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2230,452,GHA,1966,2,1.0,1.5,0.010958904109589041,0,1.0,0.0,0.5,2.5,['N/A' 'Policy'],None Value,['Released (for seizures)' 'Yield by State B'],['Negotiated' 'None Value']
2231,630,IRN,1966,2,1.0,1.0,0.038356164383561646,0,1.0,0.0,1.0,4.0,Policy,['1-25' 'None Value'],Stalemate,['Negotiated' 'None Value']
2232,817,RVN,1966,4,5.0,3.0,1.3020547945205478,1,0.5,0.0,0.0,3.0,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
2233,200,UKG,1966,4,1.0,1.25,0.20753424657534247,0,0.75,0.0,0.5,2.75,['N/A' 'Policy'],None Value,Stalemate,None Value
2234,437,CDI,1966,1,1.0,2.0,0.11232876712328767,0,1.0,0.0,0.0,4.0,N/A,1-25,Yield by for State A,None Value
2235,732,ROK,1966,5,4.0,1.8,1.1736986301369863,1,0.6,0.0,0.4,3.0,N/A,None Value,N/A,N/A
2236,438,GUI,1966,3,1.0,1.6666666666666667,0.04474885844748858,0,1.0,0.0,0.0,4.0,N/A,1-25,['Released (for seizures)' 'Yield by State B' 'Yield by for State A'],None Value
2237,552,ZIM,1966,6,2.0,1.3333333333333333,0.2634703196347032,0,1.0,0.0,0.0,2.1666666666666665,N/A,None Value,Stalemate,None Value
2238,490,DRC,1966,1,3.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,2.0,Regime/Government,None Value,Stalemate,None Value
2239,750,IND,1966,3,1.0,1.0,1.5196347031963469,0,1.0,0.0,0.0,3.0,N/A,"['1,000+' '26-100' 'None Value']",Stalemate,None Value
2240,645,IRQ,1966,2,1.0,1.0,0.038356164383561646,0,1.0,0.0,1.0,3.5,Policy,['1-25' 'None Value'],Stalemate,['Negotiated' 'None Value']
2241,110,GUY,1966,1,1.0,1.0,0.21643835616438356,0,1.0,0.0,0.0,1.0,N/A,None Value,N/A,N/A
2242,710,CHN,1966,17,3.6470588235294117,2.0588235294117645,1.1519742143432716,0,0.47058823529411764,0.0,0.4117647058823529,2.764705882352941,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
2243,816,DRV,1966,7,7.285714285714286,3.4285714285714284,2.3589041095890413,5,1.0,0.0,0.42857142857142855,4.714285714285714,N/A,None Value,N/A,N/A
2244,651,EGY,1966,3,2.0,1.0,0.54337899543379,0,0.6666666666666666,0.0,0.6666666666666666,3.3333333333333335,['N/A' 'Policy' 'Territory'],None Value,Stalemate,None Value
2245,770,PAK,1966,2,1.0,1.0,0.9547945205479452,0,1.0,0.0,1.0,3.5,Territory,"['1,000+' 'None Value']",['Stalemate' 'Victory for State B'],['Negotiated' 'None Value']
2246,900,AUL,1966,2,8.0,3.0,2.4095890410958902,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,N/A,N/A
2247,811,CAM,1966,4,1.75,2.5,0.8458904109589042,0,1.0,0.0,1.0,3.25,Policy,None Value,Stalemate,None Value
2248,840,PHI,1966,2,8.0,3.0,0.25205479452054796,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,N/A,N/A
2249,850,INS,1966,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
2250,731,PRK,1966,2,2.0,1.0,2.3972602739726026,0,1.0,0.0,1.0,4.0,Regime/Government,None Value,N/A,N/A
2251,530,ETH,1966,1,1.0,1.0,0.2356164383561644,0,1.0,0.0,0.0,4.0,N/A,1-25,Stalemate,None Value
2252,800,THI,1966,3,1.6666666666666667,2.3333333333333335,0.9214611872146118,0,1.0,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,Stalemate,None Value
2253,520,SOM,1966,2,2.0,1.0,0.11917808219178082,0,1.0,0.0,1.0,3.0,['Regime/Government' 'Territory'],['1-25' 'None Value'],Stalemate,None Value
2254,652,SYR,1966,4,2.75,1.0,1.5657534246575342,0,1.0,0.0,0.75,3.5,Territory,None Value,Stalemate,None Value
2255,625,SUD,1966,1,1.0,1.0,0.11232876712328767,0,1.0,0.0,0.0,3.0,N/A,None Value,Compromise,Negotiated
2256,580,MAG,1966,1,3.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,2.0,Regime/Government,None Value,Stalemate,None Value
2257,670,SAU,1966,2,2.0,1.0,0.6712328767123288,0,1.0,0.0,0.0,1.0,N/A,,N/A,N/A
2258,365,RUS,1966,3,1.0,1.0,0.1269406392694064,0,1.0,0.0,0.6666666666666666,3.6666666666666665,Territory,None Value,Stalemate,None Value
2259,235,POR,1966,2,1.0,1.0,0.36164383561643837,0,1.0,0.0,0.5,2.5,['N/A' 'Policy'],None Value,['N/A' 'Yield by for State A'],['N/A' 'Negotiated']
2260,666,ISR,1966,6,2.8333333333333335,1.0,1.063013698630137,0,1.0,0.0,0.0,3.5,N/A,None Value,Stalemate,None Value
2261,713,TAW,1966,2,1.0,1.0,1.4671232876712328,0,1.0,0.0,1.0,4.0,Regime/Government,1-25,Stalemate,None Value
2262,812,LAO,1966,1,3.0,6.0,4.989041095890411,0,1.0,0.0,0.0,1.0,N/A,None Value,N/A,N/A
2263,101,VEN,1966,1,1.0,1.0,0.21643835616438356,0,1.0,0.0,1.0,4.0,Territory,None Value,N/A,N/A
2264,2,USA,1966,7,3.4285714285714284,2.142857142857143,1.5005870841487279,1,1.0,0.0,0.2857142857142857,3.7142857142857144,N/A,None Value,N/A,N/A
2265,663,JOR,1966,2,2.0,1.0,0.4246575342465753,0,0.5,0.0,0.5,2.5,['N/A' 'Policy'],['1-25' 'None Value'],Stalemate,None Value
2266,530,ETH,1967,2,1.0,1.5,0.236986301369863,0,1.0,0.0,0.5,3.5,['N/A' 'Territory'],None Value,Stalemate,None Value
2267,130,ECU,1967,1,1.0,1.0,0.13972602739726028,0,1.0,0.0,1.0,4.0,Policy,None Value,Released (for seizures),None Value
2268,350,GRC,1967,1,1.0,2.0,0.043835616438356165,0,1.0,0.0,0.0,1.0,N/A,None Value,Compromise,Negotiated
2269,713,TAW,1967,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Regime/Government,,Stalemate,None Value
2270,645,IRQ,1967,2,3.5,1.0,0.049315068493150684,1,0.5,0.0,0.5,4.5,['N/A' 'Territory'],None Value,['Stalemate' 'Victory for State B'],['Imposed' 'None Value']
2271,551,ZAM,1967,1,1.0,1.0,1.6246575342465754,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
2272,900,AUL,1967,2,8.0,3.0,3.4095890410958902,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,N/A,N/A
2273,40,CUB,1967,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Regime/Government,1-25,Stalemate,None Value
2274,663,JOR,1967,2,3.5,1.0,0.2671232876712329,1,0.5,0.0,1.0,4.5,Territory,"['1,000+' 'None Value']",['N/A' 'Victory for State B'],['Imposed' 'N/A']
2275,520,SOM,1967,2,1.0,2.0,0.4684931506849315,0,1.0,0.0,1.0,4.0,Territory,26-100,Stalemate,None Value
2276,160,ARG,1967,1,1.0,1.0,0.3726027397260274,0,1.0,0.0,1.0,4.0,Territory,None Value,N/A,N/A
2277,437,CDI,1967,1,1.0,1.0,0.6054794520547945,0,1.0,0.0,0.0,4.0,N/A,None Value,Compromise,Negotiated
2278,840,PHI,1967,2,8.0,3.0,1.252054794520548,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,N/A,N/A
2279,690,KUW,1967,2,3.5,1.0,0.049315068493150684,0,0.5,0.0,0.0,3.0,N/A,None Value,['Stalemate' 'Victory for State B'],['Imposed' 'None Value']
2280,352,CYP,1967,1,1.0,2.0,0.043835616438356165,0,1.0,0.0,0.0,1.0,N/A,None Value,Compromise,Negotiated
2281,817,RVN,1967,3,6.333333333333333,2.3333333333333335,2.3232876712328765,1,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,N/A,N/A
2282,101,VEN,1967,2,1.0,1.0,0.2534246575342466,0,1.0,0.0,0.5,4.0,['N/A' 'Territory'],None Value,['Compromise' 'Stalemate'],['Negotiated' 'None Value']
2283,670,SAU,1967,4,2.75,1.0,0.5383561643835616,0,0.75,0.0,0.25,2.25,N/A,None Value,Stalemate,None Value
2284,652,SYR,1967,2,3.5,1.0,0.4712328767123288,1,1.0,0.0,1.0,4.5,Territory,"['1,000+' 'None Value']",['Stalemate' 'Victory for State B'],['Imposed' 'None Value']
2285,110,GUY,1967,1,1.0,1.0,0.5041095890410959,0,1.0,0.0,0.0,1.0,N/A,None Value,Compromise,Negotiated
2286,812,LAO,1967,1,3.0,6.0,5.989041095890411,1,1.0,0.0,0.0,5.0,N/A,None Value,N/A,N/A
2287,438,GUI,1967,1,1.0,1.0,0.6054794520547945,0,1.0,0.0,0.0,4.0,N/A,None Value,Compromise,Negotiated
2288,625,SUD,1967,1,1.0,1.0,0.005479452054794521,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2289,920,NEW,1967,2,8.0,3.0,2.6082191780821917,0,0.0,0.0,0.5,2.5,['N/A' 'Policy'],None Value,N/A,N/A
2290,2,USA,1967,10,2.7,1.7,1.367945205479452,1,0.9,0.0,0.5,3.3,['N/A' 'Policy'],None Value,Stalemate,None Value
2291,800,THI,1967,3,5.666666666666667,2.3333333333333335,0.23105022831050226,1,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,N/A,N/A
2292,666,ISR,1967,11,3.727272727272727,1.1818181818181819,0.21419676214196764,4,1.0,0.0,0.09090909090909091,3.727272727272727,N/A,"1,000+",Victory for State A,Imposed
2293,732,ROK,1967,5,4.4,2.2,1.7775342465753423,1,0.4,0.0,0.4,3.0,N/A,None Value,N/A,N/A
2294,678,YAR,1967,2,1.5,1.0,0.6767123287671233,0,0.5,0.0,1.0,3.0,['Policy' 'Territory'],None Value,Stalemate,None Value
2295,365,RUS,1967,10,1.0,1.8,0.15041095890410958,0,1.0,0.0,0.6,2.5,Policy,None Value,Stalemate,None Value
2296,750,IND,1967,3,1.0,1.0,0.1406392694063927,0,1.0,0.0,0.0,3.0,N/A,1-25,Stalemate,None Value
2297,811,CAM,1967,4,2.5,1.0,0.04794520547945205,0,1.0,0.0,0.0,3.25,N/A,None Value,Stalemate,None Value
2298,710,CHN,1967,13,4.769230769230769,2.076923076923077,1.6419388830347734,0,0.46153846153846156,0.0,0.23076923076923078,2.923076923076923,N/A,None Value,N/A,N/A
2299,155,CHL,1967,1,1.0,1.0,0.3726027397260274,0,1.0,0.0,1.0,3.0,Territory,None Value,N/A,N/A
2300,235,POR,1967,1,1.0,1.0,1.6246575342465754,0,1.0,0.0,1.0,4.0,Policy,None Value,N/A,N/A
2301,816,DRV,1967,8,7.375,3.375,2.973972602739726,7,1.0,0.0,0.5,4.875,['N/A' 'Regime/Government'],None Value,N/A,N/A
2302,651,EGY,1967,3,3.0,1.3333333333333333,0.5452054794520548,1,0.6666666666666666,0.0,1.0,4.333333333333333,Territory,"['1,000+' '1-25' 'None Value']",['N/A' 'Stalemate' 'Victory for State B'],['Imposed' 'N/A' 'None Value']
2303,740,JPN,1967,1,1.0,3.0,0.021917808219178082,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2304,731,PRK,1967,2,2.0,1.0,3.3972602739726026,0,1.0,0.0,1.0,4.0,Regime/Government,None Value,N/A,N/A
2305,260,GFR,1967,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2306,200,UKG,1967,2,1.0,1.0,0.15753424657534246,0,1.0,0.0,0.5,4.0,['N/A' 'Policy'],None Value,Stalemate,None Value
2307,640,TUR,1967,2,1.0,2.0,0.043835616438356165,0,1.0,0.0,1.0,3.0,Policy,None Value,Compromise,Negotiated
2308,265,GDR,1967,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
2309,770,PAK,1967,1,1.0,1.0,0.005479452054794521,0,1.0,0.0,1.0,4.0,Territory,1-25,Stalemate,None Value
2310,501,KEN,1967,1,1.0,2.0,0.4684931506849315,0,1.0,0.0,0.0,4.0,N/A,26-100,Stalemate,None Value
2311,811,CAM,1968,3,1.3333333333333333,1.3333333333333333,0.4666666666666667,0,1.0,0.0,0.3333333333333333,4.0,N/A,None Value,['N/A' 'Released (for seizures)' 'Stalemate'],['N/A' 'None Value' 'Unclear']
2312,101,VEN,1968,2,1.0,1.0,0.04246575342465753,0,1.0,0.0,1.0,4.0,Policy,None Value,['Released (for seizures)' 'Stalemate'],None Value
2313,315,CZE,1968,5,5.0,1.0,0.4115068493150685,0,1.0,0.0,0.0,1.0,N/A,None Value,Victory for State B,Imposed
2314,365,RUS,1968,8,1.5,1.0,0.34965753424657536,0,1.0,0.0,0.5,2.5,N/A,None Value,Stalemate,None Value
2315,920,NEW,1968,2,8.0,3.0,3.610958904109589,0,0.0,0.0,0.5,2.5,['N/A' 'Policy'],None Value,N/A,N/A
2316,666,ISR,1968,5,1.0,1.2,0.7052054794520547,0,1.0,0.0,0.2,3.4,N/A,None Value,N/A,N/A
2317,790,NEP,1968,1,1.0,1.0,0.14794520547945206,0,1.0,0.0,1.0,1.0,Territory,None Value,Released (for seizures),Negotiated
2318,452,GHA,1968,1,1.0,1.0,0.2273972602739726,0,1.0,0.0,1.0,4.0,Policy,None Value,N/A,N/A
2319,651,EGY,1968,2,1.0,1.5,0.7616438356164383,0,1.0,0.0,1.0,2.5,['Policy' 'Territory'],None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
2320,663,JOR,1968,1,1.0,1.0,1.4684931506849315,0,1.0,0.0,1.0,4.0,Territory,None Value,N/A,N/A
2321,551,ZAM,1968,2,1.0,1.0,1.4684931506849315,0,1.0,0.0,0.0,2.5,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
2322,900,AUL,1968,2,8.0,3.0,4.412328767123288,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,N/A,N/A
2323,615,ALG,1968,1,1.0,1.0,0.11232876712328767,0,1.0,0.0,1.0,4.0,Policy,None Value,Released (for seizures),Negotiated
2324,812,LAO,1968,1,3.0,6.0,6.991780821917808,1,1.0,0.0,0.0,5.0,N/A,None Value,N/A,N/A
2325,310,HUN,1968,1,5.0,1.0,0.3287671232876712,0,0.0,0.0,1.0,4.0,Policy,None Value,Victory for State A,Imposed
2326,155,CHL,1968,1,1.0,1.0,0.726027397260274,0,1.0,0.0,1.0,3.0,Territory,None Value,Stalemate,Negotiated
2327,235,POR,1968,1,1.0,1.0,2.627397260273973,0,1.0,0.0,1.0,4.0,Policy,None Value,N/A,N/A
2328,500,UGA,1968,1,1.0,1.0,0.0136986301369863,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2329,140,BRA,1968,1,1.0,1.0,0.0410958904109589,0,1.0,0.0,1.0,4.0,Policy,None Value,Released (for seizures),Negotiated
2330,2,USA,1968,6,3.6666666666666665,1.8333333333333333,2.6050228310502286,1,1.0,0.0,0.3333333333333333,3.8333333333333335,N/A,None Value,N/A,N/A
2331,800,THI,1968,3,5.666666666666667,2.3333333333333335,0.9570776255707762,1,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,N/A,N/A
2332,732,ROK,1968,3,6.0,2.3333333333333335,3.957077625570776,1,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,N/A,N/A
2333,710,CHN,1968,11,5.545454545454546,2.3636363636363638,2.39252801992528,0,0.2727272727272727,0.0,0.2727272727272727,2.4545454545454546,N/A,None Value,N/A,N/A
2334,750,IND,1968,1,1.0,1.0,0.14794520547945206,0,1.0,0.0,1.0,4.0,Territory,None Value,Released (for seizures),Negotiated
2335,660,LEB,1968,1,1.0,1.0,0.0958904109589041,0,1.0,0.0,0.0,4.0,N/A,,Stalemate,None Value
2336,740,JPN,1968,1,1.0,1.0,0.11506849315068493,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2337,625,SUD,1968,1,1.0,1.0,0.0136986301369863,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
2338,355,BUL,1968,1,5.0,1.0,0.3287671232876712,0,0.0,0.0,1.0,4.0,Policy,None Value,Victory for State A,Imposed
2339,816,DRV,1968,8,7.375,3.375,3.9767123287671233,7,1.0,0.0,0.5,4.875,['N/A' 'Regime/Government'],None Value,N/A,N/A
2340,731,PRK,1968,3,1.6666666666666667,1.0,3.239269406392694,0,1.0,0.0,1.0,4.0,Regime/Government,None Value,N/A,N/A
2341,820,MAL,1968,1,1.0,1.0,0.6958904109589041,0,1.0,0.0,0.0,3.0,N/A,,Stalemate,None Value
2342,200,UKG,1968,1,1.0,1.0,0.3863013698630137,0,1.0,0.0,0.0,1.0,N/A,None Value,Released (for seizures),None Value
2343,652,SYR,1968,1,1.0,1.0,0.3287671232876712,0,1.0,0.0,1.0,4.0,Territory,None Value,N/A,N/A
2344,840,PHI,1968,4,4.5,2.0,1.3493150684931507,1,0.5,0.0,0.5,3.25,['N/A' 'Policy'],None Value,N/A,N/A
2345,290,POL,1968,1,5.0,1.0,0.5123287671232877,0,0.0,0.0,1.0,4.0,Policy,None Value,Victory for State A,Imposed
2346,817,RVN,1968,3,6.0,2.6666666666666665,2.9863013698630136,1,0.3333333333333333,0.0,0.0,3.3333333333333335,N/A,None Value,N/A,N/A
2347,160,ARG,1968,2,1.0,1.0,0.3643835616438356,0,1.0,0.0,1.0,4.0,['Policy' 'Territory'],None Value,Stalemate,['Negotiated' 'None Value']
2348,560,SAF,1968,1,1.0,1.0,0.3095890410958904,0,1.0,0.0,1.0,2.0,Policy,None Value,Stalemate,None Value
2349,265,GDR,1968,1,5.0,1.0,0.3287671232876712,0,0.0,0.0,1.0,4.0,Policy,None Value,Victory for State A,Imposed
2350,40,CUB,1968,1,1.0,1.0,0.0821917808219178,0,1.0,0.0,0.0,1.0,N/A,None Value,Released (for seizures),None Value
2351,483,CHA,1969,1,1.0,1.0,0.09315068493150686,0,1.0,0.0,0.0,1.0,N/A,None Value,Compromise,Negotiated
2352,678,YAR,1969,1,1.0,1.0,0.15616438356164383,0,1.0,0.0,1.0,4.0,Policy,None Value,N/A,N/A
2353,670,SAU,1969,2,1.0,1.0,0.10136986301369863,0,1.0,0.0,0.0,2.5,N/A,['1-25' 'None Value'],['N/A' 'Stalemate'],['N/A' 'Unclear']
2354,551,ZAM,1969,2,1.0,1.0,1.6205479452054794,0,1.0,0.0,0.5,3.5,['N/A' 'Regime/Government'],None Value,Stalemate,['Negotiated' 'None Value']
2355,666,ISR,1969,3,1.0,1.3333333333333333,2.1059360730593606,1,1.0,0.0,0.0,4.333333333333333,N/A,None Value,N/A,N/A
2356,732,ROK,1969,3,6.0,2.3333333333333335,4.9570776255707765,1,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,N/A,None Value,N/A,N/A
2357,552,ZIM,1969,1,1.0,1.0,0.010958904109589041,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
2358,630,IRN,1969,2,1.0,1.0,0.0958904109589041,0,1.0,0.0,1.0,3.5,['Policy' 'Territory'],['26-100' 'None Value'],Stalemate,None Value
2359,490,DRC,1969,2,1.0,1.0,0.3863013698630137,0,1.0,0.0,0.5,4.0,['N/A' 'Policy'],None Value,['N/A' 'Released (for seizures)'],['N/A' 'None Value']
2360,452,GHA,1969,1,1.0,1.0,0.3917808219178082,0,1.0,0.0,1.0,4.0,Policy,None Value,Released (for seizures),Negotiated
2361,651,EGY,1969,1,1.0,2.0,2.5205479452054793,1,1.0,0.0,1.0,5.0,Territory,None Value,N/A,N/A
2362,731,PRK,1969,2,2.0,1.0,5.301369863013699,0,1.0,0.0,1.0,4.0,Regime/Government,['101-250' 'None Value'],['N/A' 'Stalemate'],['N/A' 'None Value']
2363,645,IRQ,1969,2,1.0,1.0,0.0958904109589041,0,1.0,0.0,1.0,4.0,['Policy' 'Territory'],['1-25' 'None Value'],Stalemate,None Value
2364,663,JOR,1969,1,1.0,1.0,2.4684931506849317,0,1.0,0.0,1.0,4.0,Territory,None Value,N/A,N/A
2365,482,CEN,1969,1,1.0,1.0,0.09315068493150686,0,1.0,0.0,1.0,4.0,Other,None Value,Compromise,Negotiated
2366,660,LEB,1969,1,1.0,1.0,0.5397260273972603,0,1.0,0.0,0.0,4.0,N/A,,Compromise,Negotiated
2367,484,CON,1969,2,1.0,1.0,0.31232876712328766,0,1.0,0.0,0.0,3.5,N/A,None Value,['N/A' 'Released (for seizures)'],['N/A' 'Unclear']
2368,710,CHN,1969,11,5.454545454545454,2.272727272727273,2.9696139476961396,0,0.36363636363636365,0.0,0.2727272727272727,2.272727272727273,N/A,None Value,N/A,N/A
2369,652,SYR,1969,2,1.0,1.0,0.9342465753424658,0,1.0,0.0,1.0,4.0,['Policy' 'Territory'],None Value,['Compromise' 'N/A'],['N/A' 'Negotiated']
2370,680,YPR,1969,1,1.0,1.0,0.04657534246575343,0,1.0,0.0,1.0,4.0,Territory,1-25,Stalemate,Unclear
2371,411,EQG,1969,1,1.0,1.0,0.0958904109589041,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2372,91,HON,1969,1,1.0,1.0,0.1095890410958904,1,1.0,0.0,1.0,5.0,Other,"1,000+",Victory for State B,Negotiated
2373,135,PER,1969,1,1.0,1.0,0.2547945205479452,0,1.0,0.0,1.0,4.0,Policy,None Value,Released (for seizures),None Value
2374,812,LAO,1969,2,2.0,3.5,3.9972602739726026,1,1.0,0.0,0.0,3.0,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
2375,900,AUL,1969,2,8.0,3.0,5.412328767123288,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,N/A,N/A
2376,800,THI,1969,4,4.5,2.0,1.1561643835616437,1,0.5,0.0,0.0,3.25,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
2377,816,DRV,1969,9,6.666666666666667,3.111111111111111,4.503500761035008,7,1.0,0.0,0.5555555555555556,4.777777777777778,['N/A' 'Regime/Government'],None Value,N/A,N/A
2378,92,SAL,1969,1,1.0,1.0,0.1095890410958904,1,1.0,0.0,0.0,5.0,N/A,501-999,Victory for State A,Negotiated
2379,740,JPN,1969,1,1.0,1.0,0.07123287671232877,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
2380,750,IND,1969,4,1.0,1.0,0.1410958904109589,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
2381,235,POR,1969,4,1.0,1.25,0.9424657534246575,0,1.0,0.0,0.5,3.25,['N/A' 'Policy'],None Value,Released (for seizures),['N/A' 'Negotiated' 'None Value' 'Unclear']
2382,817,RVN,1969,2,8.0,3.0,5.46027397260274,1,0.0,0.0,0.0,3.0,N/A,None Value,N/A,N/A
2383,160,ARG,1969,1,1.0,1.0,0.4986301369863014,0,1.0,0.0,1.0,4.0,Territory,None Value,Stalemate,None Value
2384,811,CAM,1969,3,1.3333333333333333,1.3333333333333333,0.6831050228310502,0,1.0,0.0,0.3333333333333333,4.0,N/A,None Value,Stalemate,None Value
2385,165,URU,1969,1,1.0,1.0,0.4986301369863014,0,1.0,0.0,1.0,1.0,Territory,None Value,Stalemate,None Value
2386,200,UKG,1969,1,1.0,1.0,0.4328767123287671,0,1.0,0.0,0.0,3.0,N/A,,Stalemate,None Value
2387,920,NEW,1969,2,8.0,3.0,4.610958904109589,0,0.0,0.0,0.5,2.5,['N/A' 'Policy'],None Value,N/A,N/A
2388,2,USA,1969,7,3.4285714285714284,1.7142857142857142,2.5949119373776908,1,1.0,0.0,0.5714285714285714,3.5714285714285716,Policy,None Value,Stalemate,None Value
2389,365,RUS,1969,4,1.25,1.0,0.2821917808219178,0,0.75,0.0,0.5,2.5,N/A,None Value,Stalemate,None Value
2390,433,SEN,1969,1,1.0,2.0,0.10136986301369863,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
2391,230,SPN,1969,2,1.0,1.0,0.26438356164383564,0,1.0,0.0,0.5,3.5,['N/A' 'Territory'],None Value,Stalemate,None Value
2392,770,PAK,1969,3,1.0,1.0,0.1589041095890411,0,1.0,0.0,0.6666666666666666,4.0,Territory,['1-25' 'None Value'],Stalemate,None Value
2393,101,VEN,1969,1,1.0,1.0,0.00821917808219178,0,1.0,0.0,1.0,3.0,Territory,None Value,Stalemate,None Value
2394,110,GUY,1969,1,1.0,1.0,0.00821917808219178,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
2395,840,PHI,1969,2,8.0,3.0,3.2315068493150685,1,0.0,0.0,0.5,3.0,['N/A' 'Policy'],['1-25' 'None Value'],['N/A' 'Victory for State B'],['N/A' 'None Value']
2396,775,MYA,1969,1,1.0,1.0,0.852054794520548,0,1.0,0.0,0.0,4.0,N/A,101-250,Stalemate,None Value
2397,2,USA,1970,6,4.0,2.8333333333333335,2.3378995433789957,1,0.6666666666666666,0.0,0.0,3.6666666666666665,N/A,None Value,Stalemate,None Value
2398,770,PAK,1970,1,1.0,1.0,0.6,0,1.0,0.0,0.0,4.0,N/A,None Value,Stalemate,Negotiated
2399,817,RVN,1970,2,8.0,3.0,6.46027397260274,1,0.0,0.0,0.0,3.0,N/A,None Value,N/A,N/A
2400,490,DRC,1970,1,1.0,1.0,0.9397260273972603,0,1.0,0.0,1.0,4.0,Policy,None Value,Compromise,Negotiated
2401,651,EGY,1970,2,1.0,1.5,1.7616438356164383,1,1.0,0.0,1.0,4.5,Territory,"['1,000+' 'None Value']",['N/A' 'Stalemate'],['N/A' 'Negotiated']
2402,90,GUA,1970,1,1.0,1.0,0.005479452054794521,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
2403,811,CAM,1970,4,4.5,2.0,0.6958904109589041,0,0.5,0.0,0.25,2.5,N/A,None Value,N/A,N/A
