,c_code_1,state_name_abb_1,c_code_2,state_name_abb_2,year,contiguity_type
62328,615,ALG,620,LIB,2014,1
62329,615,ALG,620,LIB,2015,1
62330,615,ALG,620,LIB,2016,1
62331,616,TUN,220,FRN,1825,5
62332,616,TUN,220,FRN,1826,5
62333,616,TUN,220,FRN,1827,5
62334,616,TUN,220,FRN,1828,5
62335,616,TUN,220,FRN,1829,5
62336,616,TUN,220,FRN,1830,5
62337,616,TUN,220,FRN,1831,5
62338,616,TUN,220,FRN,1832,5
62339,616,TUN,220,FRN,1833,5
62340,616,TUN,220,FRN,1834,5
62341,616,TUN,220,FRN,1835,5
62342,616,TUN,220,FRN,1836,5
62343,616,TUN,220,FRN,1837,5
62344,616,TUN,220,FRN,1838,5
62345,616,TUN,220,FRN,1839,5
62346,616,TUN,220,FRN,1840,5
62347,616,TUN,220,FRN,1841,5
62348,616,TUN,220,FRN,1842,5
62349,616,TUN,220,FRN,1843,5
62350,616,TUN,220,FRN,1844,5
62351,616,TUN,220,FRN,1845,5
62352,616,TUN,220,FRN,1846,5
62353,616,TUN,220,FRN,1847,5
62354,616,TUN,220,FRN,1848,5
62355,616,TUN,220,FRN,1849,5
62356,616,TUN,220,FRN,1850,5
62357,616,TUN,220,FRN,1851,5
62358,616,TUN,220,FRN,1852,5
62359,616,TUN,220,FRN,1853,5
62360,616,TUN,220,FRN,1854,5
62361,616,TUN,220,FRN,1855,5
62362,616,TUN,220,FRN,1856,5
62363,616,TUN,220,FRN,1857,5
62364,616,TUN,220,FRN,1858,5
62365,616,TUN,220,FRN,1859,5
62366,616,TUN,220,FRN,1860,5
62367,616,TUN,220,FRN,1861,5
62368,616,TUN,220,FRN,1862,5
62369,616,TUN,220,FRN,1863,5
62370,616,TUN,220,FRN,1864,5
62371,616,TUN,220,FRN,1865,5
62372,616,TUN,220,FRN,1866,5
62373,616,TUN,220,FRN,1867,5
62374,616,TUN,220,FRN,1868,5
62375,616,TUN,220,FRN,1869,5
62376,616,TUN,220,FRN,1870,5
62377,616,TUN,220,FRN,1871,5
62378,616,TUN,220,FRN,1872,5
62379,616,TUN,220,FRN,1873,5
62380,616,TUN,220,FRN,1874,5
62381,616,TUN,220,FRN,1875,5
62382,616,TUN,220,FRN,1876,5
62383,616,TUN,220,FRN,1877,5
62384,616,TUN,220,FRN,1878,5
62385,616,TUN,220,FRN,1879,5
62386,616,TUN,220,FRN,1880,5
62387,616,TUN,220,FRN,1881,5
62388,616,TUN,220,FRN,1956,5
62389,616,TUN,220,FRN,1957,5
62390,616,TUN,220,FRN,1958,5
62391,616,TUN,220,FRN,1959,5
62392,616,TUN,220,FRN,1960,5
62393,616,TUN,220,FRN,1961,5
62394,616,TUN,220,FRN,1962,5
62395,616,TUN,220,FRN,1963,5
62396,616,TUN,220,FRN,1964,5
62397,616,TUN,220,FRN,1965,5
62398,616,TUN,220,FRN,1966,5
62399,616,TUN,220,FRN,1967,5
62400,616,TUN,220,FRN,1968,5
62401,616,TUN,220,FRN,1969,5
62402,616,TUN,220,FRN,1970,5
62403,616,TUN,220,FRN,1971,5
62404,616,TUN,220,FRN,1972,5
62405,616,TUN,220,FRN,1973,5
62406,616,TUN,220,FRN,1974,5
62407,616,TUN,220,FRN,1975,5
62408,616,TUN,220,FRN,1976,5
62409,616,TUN,220,FRN,1977,5
62410,616,TUN,220,FRN,1978,5
62411,616,TUN,220,FRN,1979,5
62412,616,TUN,220,FRN,1980,5
62413,616,TUN,220,FRN,1981,5
62414,616,TUN,220,FRN,1982,5
62415,616,TUN,220,FRN,1983,5
62416,616,TUN,220,FRN,1984,5
62417,616,TUN,220,FRN,1985,5
62418,616,TUN,220,FRN,1986,5
62419,616,TUN,220,FRN,1987,5
62420,616,TUN,220,FRN,1988,5
62421,616,TUN,220,FRN,1989,5
62422,616,TUN,220,FRN,1990,5
62423,616,TUN,220,FRN,1991,5
62424,616,TUN,220,FRN,1992,5
62425,616,TUN,220,FRN,1993,5
62426,616,TUN,220,FRN,1994,5
62427,616,TUN,220,FRN,1995,5
62428,616,TUN,220,FRN,1996,5
62429,616,TUN,220,FRN,1997,5
62430,616,TUN,220,FRN,1998,5
62431,616,TUN,220,FRN,1999,5
62432,616,TUN,220,FRN,2000,5
62433,616,TUN,220,FRN,2001,5
62434,616,TUN,220,FRN,2002,5
62435,616,TUN,220,FRN,2003,5
62436,616,TUN,220,FRN,2004,5
62437,616,TUN,220,FRN,2005,5
62438,616,TUN,220,FRN,2006,5
62439,616,TUN,220,FRN,2007,5
62440,616,TUN,220,FRN,2008,5
62441,616,TUN,220,FRN,2009,5
62442,616,TUN,220,FRN,2010,5
62443,616,TUN,220,FRN,2011,5
62444,616,TUN,220,FRN,2012,5
62445,616,TUN,220,FRN,2013,5
62446,616,TUN,220,FRN,2014,5
62447,616,TUN,220,FRN,2015,5
62448,616,TUN,220,FRN,2016,5
62449,616,TUN,230,SPN,1825,5
62450,616,TUN,230,SPN,1826,5
62451,616,TUN,230,SPN,1827,5
62452,616,TUN,230,SPN,1828,5
62453,616,TUN,230,SPN,1829,5
62454,616,TUN,230,SPN,1830,5
62455,616,TUN,230,SPN,1831,5
62456,616,TUN,230,SPN,1832,5
62457,616,TUN,230,SPN,1833,5
62458,616,TUN,230,SPN,1834,5
62459,616,TUN,230,SPN,1835,5
62460,616,TUN,230,SPN,1836,5
62461,616,TUN,230,SPN,1837,5
62462,616,TUN,230,SPN,1838,5
62463,616,TUN,230,SPN,1839,5
62464,616,TUN,230,SPN,1840,5
62465,616,TUN,230,SPN,1841,5
62466,616,TUN,230,SPN,1842,5
62467,616,TUN,230,SPN,1843,5
62468,616,TUN,230,SPN,1844,5
62469,616,TUN,230,SPN,1845,5
62470,616,TUN,230,SPN,1846,5
62471,616,TUN,230,SPN,1847,5
62472,616,TUN,230,SPN,1848,5
62473,616,TUN,230,SPN,1849,5
62474,616,TUN,230,SPN,1850,5
62475,616,TUN,230,SPN,1851,5
62476,616,TUN,230,SPN,1852,5
62477,616,TUN,230,SPN,1853,5
62478,616,TUN,230,SPN,1854,5
62479,616,TUN,230,SPN,1855,5
62480,616,TUN,230,SPN,1856,5
62481,616,TUN,230,SPN,1857,5
62482,616,TUN,230,SPN,1858,5
62483,616,TUN,230,SPN,1859,5
62484,616,TUN,230,SPN,1860,5
62485,616,TUN,230,SPN,1861,5
62486,616,TUN,230,SPN,1862,5
62487,616,TUN,230,SPN,1863,5
62488,616,TUN,230,SPN,1864,5
62489,616,TUN,230,SPN,1865,5
62490,616,TUN,230,SPN,1866,5
62491,616,TUN,230,SPN,1867,5
62492,616,TUN,230,SPN,1868,5
62493,616,TUN,230,SPN,1869,5
62494,616,TUN,230,SPN,1870,5
62495,616,TUN,230,SPN,1871,5
62496,616,TUN,230,SPN,1872,5
62497,616,TUN,230,SPN,1873,5
62498,616,TUN,230,SPN,1874,5
62499,616,TUN,230,SPN,1875,5
62500,616,TUN,230,SPN,1876,5
62501,616,TUN,230,SPN,1877,5
62502,616,TUN,230,SPN,1878,5
62503,616,TUN,230,SPN,1879,5
62504,616,TUN,230,SPN,1880,5
62505,616,TUN,230,SPN,1881,5
62506,616,TUN,230,SPN,1956,5
62507,616,TUN,230,SPN,1957,5
62508,616,TUN,230,SPN,1958,5
62509,616,TUN,230,SPN,1959,5
62510,616,TUN,230,SPN,1960,5
62511,616,TUN,230,SPN,1961,5
62512,616,TUN,230,SPN,1962,5
62513,616,TUN,230,SPN,1963,5
62514,616,TUN,230,SPN,1964,5
62515,616,TUN,230,SPN,1965,5
62516,616,TUN,230,SPN,1966,5
62517,616,TUN,230,SPN,1967,5
62518,616,TUN,230,SPN,1968,5
62519,616,TUN,230,SPN,1969,5
62520,616,TUN,230,SPN,1970,5
62521,616,TUN,230,SPN,1971,5
62522,616,TUN,230,SPN,1972,5
62523,616,TUN,230,SPN,1973,5
62524,616,TUN,230,SPN,1974,5
62525,616,TUN,230,SPN,1975,5
62526,616,TUN,230,SPN,1976,5
62527,616,TUN,230,SPN,1977,5
62528,616,TUN,230,SPN,1978,5
62529,616,TUN,230,SPN,1979,5
62530,616,TUN,230,SPN,1980,5
62531,616,TUN,230,SPN,1981,5
62532,616,TUN,230,SPN,1982,5
62533,616,TUN,230,SPN,1983,5
62534,616,TUN,230,SPN,1984,5
62535,616,TUN,230,SPN,1985,5
62536,616,TUN,230,SPN,1986,5
62537,616,TUN,230,SPN,1987,5
62538,616,TUN,230,SPN,1988,5
62539,616,TUN,230,SPN,1989,5
62540,616,TUN,230,SPN,1990,5
62541,616,TUN,230,SPN,1991,5
62542,616,TUN,230,SPN,1992,5
62543,616,TUN,230,SPN,1993,5
62544,616,TUN,230,SPN,1994,5
62545,616,TUN,230,SPN,1995,5
62546,616,TUN,230,SPN,1996,5
62547,616,TUN,230,SPN,1997,5
62548,616,TUN,230,SPN,1998,5
62549,616,TUN,230,SPN,1999,5
62550,616,TUN,230,SPN,2000,5
62551,616,TUN,230,SPN,2001,5
62552,616,TUN,230,SPN,2002,5
62553,616,TUN,230,SPN,2003,5
62554,616,TUN,230,SPN,2004,5
62555,616,TUN,230,SPN,2005,5
62556,616,TUN,230,SPN,2006,5
62557,616,TUN,230,SPN,2007,5
62558,616,TUN,230,SPN,2008,5
62559,616,TUN,230,SPN,2009,5
62560,616,TUN,230,SPN,2010,5
62561,616,TUN,230,SPN,2011,5
62562,616,TUN,230,SPN,2012,5
62563,616,TUN,230,SPN,2013,5
62564,616,TUN,230,SPN,2014,5
62565,616,TUN,230,SPN,2015,5
62566,616,TUN,230,SPN,2016,5
62567,616,TUN,325,ITA,1861,4
62568,616,TUN,325,ITA,1862,4
62569,616,TUN,325,ITA,1863,4
62570,616,TUN,325,ITA,1864,4
62571,616,TUN,325,ITA,1865,4
62572,616,TUN,325,ITA,1866,4
62573,616,TUN,325,ITA,1867,4
62574,616,TUN,325,ITA,1868,4
62575,616,TUN,325,ITA,1869,4
62576,616,TUN,325,ITA,1870,4
62577,616,TUN,325,ITA,1871,4
62578,616,TUN,325,ITA,1872,4
62579,616,TUN,325,ITA,1873,4
62580,616,TUN,325,ITA,1874,4
62581,616,TUN,325,ITA,1875,4
62582,616,TUN,325,ITA,1876,4
62583,616,TUN,325,ITA,1877,4
62584,616,TUN,325,ITA,1878,4
62585,616,TUN,325,ITA,1879,4
62586,616,TUN,325,ITA,1880,4
62587,616,TUN,325,ITA,1881,4
62588,616,TUN,325,ITA,1956,4
62589,616,TUN,325,ITA,1957,4
62590,616,TUN,325,ITA,1958,4
62591,616,TUN,325,ITA,1959,4
62592,616,TUN,325,ITA,1960,4
62593,616,TUN,325,ITA,1961,4
62594,616,TUN,325,ITA,1962,4
62595,616,TUN,325,ITA,1963,4
62596,616,TUN,325,ITA,1964,4
62597,616,TUN,325,ITA,1965,4
62598,616,TUN,325,ITA,1966,4
62599,616,TUN,325,ITA,1967,4
62600,616,TUN,325,ITA,1968,4
62601,616,TUN,325,ITA,1969,4
62602,616,TUN,325,ITA,1970,4
62603,616,TUN,325,ITA,1971,4
62604,616,TUN,325,ITA,1972,4
62605,616,TUN,325,ITA,1973,4
62606,616,TUN,325,ITA,1974,4
62607,616,TUN,325,ITA,1975,4
62608,616,TUN,325,ITA,1976,4
62609,616,TUN,325,ITA,1977,4
62610,616,TUN,325,ITA,1978,4
62611,616,TUN,325,ITA,1979,4
62612,616,TUN,325,ITA,1980,4
62613,616,TUN,325,ITA,1981,4
62614,616,TUN,325,ITA,1982,4
62615,616,TUN,325,ITA,1983,4
62616,616,TUN,325,ITA,1984,4
62617,616,TUN,325,ITA,1985,4
62618,616,TUN,325,ITA,1986,4
62619,616,TUN,325,ITA,1987,4
62620,616,TUN,325,ITA,1988,4
62621,616,TUN,325,ITA,1989,4
62622,616,TUN,325,ITA,1990,4
62623,616,TUN,325,ITA,1991,4
62624,616,TUN,325,ITA,1992,4
62625,616,TUN,325,ITA,1993,4
62626,616,TUN,325,ITA,1994,4
62627,616,TUN,325,ITA,1995,4
62628,616,TUN,325,ITA,1996,4
62629,616,TUN,325,ITA,1997,4
62630,616,TUN,325,ITA,1998,4
62631,616,TUN,325,ITA,1999,4
62632,616,TUN,325,ITA,2000,4
62633,616,TUN,325,ITA,2001,4
62634,616,TUN,325,ITA,2002,4
62635,616,TUN,325,ITA,2003,4
62636,616,TUN,325,ITA,2004,4
62637,616,TUN,325,ITA,2005,4
62638,616,TUN,325,ITA,2006,4
62639,616,TUN,325,ITA,2007,4
62640,616,TUN,325,ITA,2008,4
62641,616,TUN,325,ITA,2009,4
62642,616,TUN,325,ITA,2010,4
62643,616,TUN,325,ITA,2011,4
62644,616,TUN,325,ITA,2012,4
62645,616,TUN,325,ITA,2013,4
62646,616,TUN,325,ITA,2014,4
62647,616,TUN,325,ITA,2015,4
62648,616,TUN,325,ITA,2016,4
62649,616,TUN,329,SIC,1825,4
62650,616,TUN,329,SIC,1826,4
62651,616,TUN,329,SIC,1827,4
62652,616,TUN,329,SIC,1828,4
62653,616,TUN,329,SIC,1829,4
62654,616,TUN,329,SIC,1830,4
62655,616,TUN,329,SIC,1831,4
62656,616,TUN,329,SIC,1832,4
62657,616,TUN,329,SIC,1833,4
62658,616,TUN,329,SIC,1834,4
62659,616,TUN,329,SIC,1835,4
62660,616,TUN,329,SIC,1836,4
62661,616,TUN,329,SIC,1837,4
62662,616,TUN,329,SIC,1838,4
62663,616,TUN,329,SIC,1839,4
62664,616,TUN,329,SIC,1840,4
62665,616,TUN,329,SIC,1841,4
62666,616,TUN,329,SIC,1842,4
62667,616,TUN,329,SIC,1843,4
62668,616,TUN,329,SIC,1844,4
62669,616,TUN,329,SIC,1845,4
62670,616,TUN,329,SIC,1846,4
62671,616,TUN,329,SIC,1847,4
62672,616,TUN,329,SIC,1848,4
62673,616,TUN,329,SIC,1849,4
62674,616,TUN,329,SIC,1850,4
62675,616,TUN,329,SIC,1851,4
62676,616,TUN,329,SIC,1852,4
62677,616,TUN,329,SIC,1853,4
62678,616,TUN,329,SIC,1854,4
62679,616,TUN,329,SIC,1855,4
62680,616,TUN,329,SIC,1856,4
62681,616,TUN,329,SIC,1857,4
62682,616,TUN,329,SIC,1858,4
62683,616,TUN,329,SIC,1859,4
62684,616,TUN,329,SIC,1860,4
62685,616,TUN,329,SIC,1861,4
62686,616,TUN,338,MLT,1964,5
62687,616,TUN,338,MLT,1965,5
62688,616,TUN,338,MLT,1966,5
62689,616,TUN,338,MLT,1967,5
62690,616,TUN,338,MLT,1968,5
62691,616,TUN,338,MLT,1969,5
62692,616,TUN,338,MLT,1970,5
62693,616,TUN,338,MLT,1971,5
62694,616,TUN,338,MLT,1972,5
62695,616,TUN,338,MLT,1973,5
62696,616,TUN,338,MLT,1974,5
62697,616,TUN,338,MLT,1975,5
62698,616,TUN,338,MLT,1976,5
62699,616,TUN,338,MLT,1977,5
62700,616,TUN,338,MLT,1978,5
62701,616,TUN,338,MLT,1979,5
62702,616,TUN,338,MLT,1980,5
62703,616,TUN,338,MLT,1981,5
62704,616,TUN,338,MLT,1982,5
62705,616,TUN,338,MLT,1983,5
62706,616,TUN,338,MLT,1984,5
62707,616,TUN,338,MLT,1985,5
62708,616,TUN,338,MLT,1986,5
62709,616,TUN,338,MLT,1987,5
62710,616,TUN,338,MLT,1988,5
62711,616,TUN,338,MLT,1989,5
62712,616,TUN,338,MLT,1990,5
62713,616,TUN,338,MLT,1991,5
62714,616,TUN,338,MLT,1992,5
62715,616,TUN,338,MLT,1993,5
62716,616,TUN,338,MLT,1994,5
62717,616,TUN,338,MLT,1995,5
62718,616,TUN,338,MLT,1996,5
62719,616,TUN,338,MLT,1997,5
62720,616,TUN,338,MLT,1998,5
62721,616,TUN,338,MLT,1999,5
62722,616,TUN,338,MLT,2000,5
62723,616,TUN,338,MLT,2001,5
62724,616,TUN,338,MLT,2002,5
62725,616,TUN,338,MLT,2003,5
62726,616,TUN,338,MLT,2004,5
62727,616,TUN,338,MLT,2005,5
62728,616,TUN,338,MLT,2006,5
62729,616,TUN,338,MLT,2007,5
62730,616,TUN,338,MLT,2008,5
62731,616,TUN,338,MLT,2009,5
62732,616,TUN,338,MLT,2010,5
62733,616,TUN,338,MLT,2011,5
62734,616,TUN,338,MLT,2012,5
62735,616,TUN,338,MLT,2013,5
62736,616,TUN,338,MLT,2014,5
62737,616,TUN,338,MLT,2015,5
62738,616,TUN,338,MLT,2016,5
62739,616,TUN,615,ALG,1962,1
62740,616,TUN,615,ALG,1963,1
62741,616,TUN,615,ALG,1964,1
62742,616,TUN,615,ALG,1965,1
62743,616,TUN,615,ALG,1966,1
62744,616,TUN,615,ALG,1967,1
62745,616,TUN,615,ALG,1968,1
62746,616,TUN,615,ALG,1969,1
62747,616,TUN,615,ALG,1970,1
62748,616,TUN,615,ALG,1971,1
62749,616,TUN,615,ALG,1972,1
62750,616,TUN,615,ALG,1973,1
62751,616,TUN,615,ALG,1974,1
62752,616,TUN,615,ALG,1975,1
62753,616,TUN,615,ALG,1976,1
62754,616,TUN,615,ALG,1977,1
62755,616,TUN,615,ALG,1978,1
62756,616,TUN,615,ALG,1979,1
62757,616,TUN,615,ALG,1980,1
62758,616,TUN,615,ALG,1981,1
62759,616,TUN,615,ALG,1982,1
62760,616,TUN,615,ALG,1983,1
62761,616,TUN,615,ALG,1984,1
62762,616,TUN,615,ALG,1985,1
62763,616,TUN,615,ALG,1986,1
62764,616,TUN,615,ALG,1987,1
62765,616,TUN,615,ALG,1988,1
62766,616,TUN,615,ALG,1989,1
62767,616,TUN,615,ALG,1990,1
62768,616,TUN,615,ALG,1991,1
62769,616,TUN,615,ALG,1992,1
62770,616,TUN,615,ALG,1993,1
62771,616,TUN,615,ALG,1994,1
62772,616,TUN,615,ALG,1995,1
62773,616,TUN,615,ALG,1996,1
62774,616,TUN,615,ALG,1997,1
62775,616,TUN,615,ALG,1998,1
62776,616,TUN,615,ALG,1999,1
62777,616,TUN,615,ALG,2000,1
62778,616,TUN,615,ALG,2001,1
62779,616,TUN,615,ALG,2002,1
62780,616,TUN,615,ALG,2003,1
62781,616,TUN,615,ALG,2004,1
62782,616,TUN,615,ALG,2005,1
62783,616,TUN,615,ALG,2006,1
62784,616,TUN,615,ALG,2007,1
62785,616,TUN,615,ALG,2008,1
62786,616,TUN,615,ALG,2009,1
62787,616,TUN,615,ALG,2010,1
62788,616,TUN,615,ALG,2011,1
62789,616,TUN,615,ALG,2012,1
62790,616,TUN,615,ALG,2013,1
62791,616,TUN,615,ALG,2014,1
62792,616,TUN,615,ALG,2015,1
62793,616,TUN,615,ALG,2016,1
62794,616,TUN,620,LIB,1956,1
62795,616,TUN,620,LIB,1957,1
62796,616,TUN,620,LIB,1958,1
62797,616,TUN,620,LIB,1959,1
62798,616,TUN,620,LIB,1960,1
62799,616,TUN,620,LIB,1961,1
62800,616,TUN,620,LIB,1962,1
62801,616,TUN,620,LIB,1963,1
62802,616,TUN,620,LIB,1964,1
62803,616,TUN,620,LIB,1965,1
62804,616,TUN,620,LIB,1966,1
62805,616,TUN,620,LIB,1967,1
62806,616,TUN,620,LIB,1968,1
62807,616,TUN,620,LIB,1969,1
62808,616,TUN,620,LIB,1970,1
62809,616,TUN,620,LIB,1971,1
62810,616,TUN,620,LIB,1972,1
62811,616,TUN,620,LIB,1973,1
62812,616,TUN,620,LIB,1974,1
62813,616,TUN,620,LIB,1975,1
62814,616,TUN,620,LIB,1976,1
62815,616,TUN,620,LIB,1977,1
62816,616,TUN,620,LIB,1978,1
62817,616,TUN,620,LIB,1979,1
62818,616,TUN,620,LIB,1980,1
62819,616,TUN,620,LIB,1981,1
62820,616,TUN,620,LIB,1982,1
62821,616,TUN,620,LIB,1983,1
62822,616,TUN,620,LIB,1984,1
62823,616,TUN,620,LIB,1985,1
62824,616,TUN,620,LIB,1986,1
62825,616,TUN,620,LIB,1987,1
62826,616,TUN,620,LIB,1988,1
62827,616,TUN,620,LIB,1989,1
62828,616,TUN,620,LIB,1990,1
62829,616,TUN,620,LIB,1991,1
62830,616,TUN,620,LIB,1992,1
62831,616,TUN,620,LIB,1993,1
62832,616,TUN,620,LIB,1994,1
62833,616,TUN,620,LIB,1995,1
62834,616,TUN,620,LIB,1996,1
62835,616,TUN,620,LIB,1997,1
62836,616,TUN,620,LIB,1998,1
62837,616,TUN,620,LIB,1999,1
62838,616,TUN,620,LIB,2000,1
62839,616,TUN,620,LIB,2001,1
62840,616,TUN,620,LIB,2002,1
62841,616,TUN,620,LIB,2003,1
62842,616,TUN,620,LIB,2004,1
62843,616,TUN,620,LIB,2005,1
62844,616,TUN,620,LIB,2006,1
62845,616,TUN,620,LIB,2007,1
62846,616,TUN,620,LIB,2008,1
62847,616,TUN,620,LIB,2009,1
62848,616,TUN,620,LIB,2010,1
62849,616,TUN,620,LIB,2011,1
62850,616,TUN,620,LIB,2012,1
62851,616,TUN,620,LIB,2013,1
62852,616,TUN,620,LIB,2014,1
62853,616,TUN,620,LIB,2015,1
62854,616,TUN,620,LIB,2016,1
62855,616,TUN,640,TUR,1835,1
62856,616,TUN,640,TUR,1836,1
62857,616,TUN,640,TUR,1837,1
62858,616,TUN,640,TUR,1838,1
62859,616,TUN,640,TUR,1839,1
62860,616,TUN,640,TUR,1840,1
62861,616,TUN,640,TUR,1841,1
62862,616,TUN,640,TUR,1842,1
62863,616,TUN,640,TUR,1843,1
62864,616,TUN,640,TUR,1844,1
62865,616,TUN,640,TUR,1845,1
62866,616,TUN,640,TUR,1846,1
62867,616,TUN,640,TUR,1847,1
62868,616,TUN,640,TUR,1848,1
62869,616,TUN,640,TUR,1849,1
62870,616,TUN,640,TUR,1850,1
62871,616,TUN,640,TUR,1851,1
62872,616,TUN,640,TUR,1852,1
62873,616,TUN,640,TUR,1853,1
62874,616,TUN,640,TUR,1854,1
62875,616,TUN,640,TUR,1855,1
62876,616,TUN,640,TUR,1856,1
62877,616,TUN,640,TUR,1857,1
62878,616,TUN,640,TUR,1858,1
62879,616,TUN,640,TUR,1859,1
62880,616,TUN,640,TUR,1860,1
62881,616,TUN,640,TUR,1861,1
62882,616,TUN,640,TUR,1862,1
62883,616,TUN,640,TUR,1863,1
62884,616,TUN,640,TUR,1864,1
62885,616,TUN,640,TUR,1865,1
62886,616,TUN,640,TUR,1866,1
62887,616,TUN,640,TUR,1867,1
62888,616,TUN,640,TUR,1868,1
62889,616,TUN,640,TUR,1869,1
62890,616,TUN,640,TUR,1870,1
62891,616,TUN,640,TUR,1871,1
62892,616,TUN,640,TUR,1872,1
62893,616,TUN,640,TUR,1873,1
62894,616,TUN,640,TUR,1874,1
62895,616,TUN,640,TUR,1875,1
62896,616,TUN,640,TUR,1876,1
62897,616,TUN,640,TUR,1877,1
62898,616,TUN,640,TUR,1878,1
62899,616,TUN,640,TUR,1879,1
62900,616,TUN,640,TUR,1880,1
62901,616,TUN,640,TUR,1881,1
62902,620,LIB,325,ITA,1951,5
62903,620,LIB,325,ITA,1952,5
62904,620,LIB,325,ITA,1953,5
62905,620,LIB,325,ITA,1954,5
62906,620,LIB,325,ITA,1955,5
62907,620,LIB,325,ITA,1956,5
62908,620,LIB,325,ITA,1957,5
62909,620,LIB,325,ITA,1958,5
62910,620,LIB,325,ITA,1959,5
62911,620,LIB,325,ITA,1960,5
62912,620,LIB,325,ITA,1961,5
62913,620,LIB,325,ITA,1962,5
62914,620,LIB,325,ITA,1963,5
62915,620,LIB,325,ITA,1964,5
62916,620,LIB,325,ITA,1965,5
62917,620,LIB,325,ITA,1966,5
62918,620,LIB,325,ITA,1967,5
62919,620,LIB,325,ITA,1968,5
62920,620,LIB,325,ITA,1969,5
62921,620,LIB,325,ITA,1970,5
62922,620,LIB,325,ITA,1971,5
62923,620,LIB,325,ITA,1972,5
62924,620,LIB,325,ITA,1973,5
62925,620,LIB,325,ITA,1974,5
62926,620,LIB,325,ITA,1975,5
62927,620,LIB,325,ITA,1976,5
62928,620,LIB,325,ITA,1977,5
62929,620,LIB,325,ITA,1978,5
62930,620,LIB,325,ITA,1979,5
62931,620,LIB,325,ITA,1980,5
62932,620,LIB,325,ITA,1981,5
62933,620,LIB,325,ITA,1982,5
62934,620,LIB,325,ITA,1983,5
62935,620,LIB,325,ITA,1984,5
62936,620,LIB,325,ITA,1985,5
62937,620,LIB,325,ITA,1986,5
62938,620,LIB,325,ITA,1987,5
62939,620,LIB,325,ITA,1988,5
62940,620,LIB,325,ITA,1989,5
62941,620,LIB,325,ITA,1990,5
62942,620,LIB,325,ITA,1991,5
62943,620,LIB,325,ITA,1992,5
62944,620,LIB,325,ITA,1993,5
62945,620,LIB,325,ITA,1994,5
62946,620,LIB,325,ITA,1995,5
62947,620,LIB,325,ITA,1996,5
62948,620,LIB,325,ITA,1997,5
62949,620,LIB,325,ITA,1998,5
62950,620,LIB,325,ITA,1999,5
62951,620,LIB,325,ITA,2000,5
62952,620,LIB,325,ITA,2001,5
62953,620,LIB,325,ITA,2002,5
62954,620,LIB,325,ITA,2003,5
62955,620,LIB,325,ITA,2004,5
62956,620,LIB,325,ITA,2005,5
62957,620,LIB,325,ITA,2006,5
62958,620,LIB,325,ITA,2007,5
62959,620,LIB,325,ITA,2008,5
62960,620,LIB,325,ITA,2009,5
62961,620,LIB,325,ITA,2010,5
62962,620,LIB,325,ITA,2011,5
62963,620,LIB,325,ITA,2012,5
62964,620,LIB,325,ITA,2013,5
62965,620,LIB,325,ITA,2014,5
62966,620,LIB,325,ITA,2015,5
62967,620,LIB,325,ITA,2016,5
62968,620,LIB,338,MLT,1964,5
62969,620,LIB,338,MLT,1965,5
62970,620,LIB,338,MLT,1966,5
62971,620,LIB,338,MLT,1967,5
62972,620,LIB,338,MLT,1968,5
62973,620,LIB,338,MLT,1969,5
62974,620,LIB,338,MLT,1970,5
62975,620,LIB,338,MLT,1971,5
62976,620,LIB,338,MLT,1972,5
62977,620,LIB,338,MLT,1973,5
62978,620,LIB,338,MLT,1974,5
62979,620,LIB,338,MLT,1975,5
62980,620,LIB,338,MLT,1976,5
62981,620,LIB,338,MLT,1977,5
62982,620,LIB,338,MLT,1978,5
62983,620,LIB,338,MLT,1979,5
62984,620,LIB,338,MLT,1980,5
62985,620,LIB,338,MLT,1981,5
62986,620,LIB,338,MLT,1982,5
62987,620,LIB,338,MLT,1983,5
62988,620,LIB,338,MLT,1984,5
62989,620,LIB,338,MLT,1985,5
62990,620,LIB,338,MLT,1986,5
62991,620,LIB,338,MLT,1987,5
62992,620,LIB,338,MLT,1988,5
62993,620,LIB,338,MLT,1989,5
62994,620,LIB,338,MLT,1990,5
62995,620,LIB,338,MLT,1991,5
62996,620,LIB,338,MLT,1992,5
62997,620,LIB,338,MLT,1993,5
62998,620,LIB,338,MLT,1994,5
62999,620,LIB,338,MLT,1995,5
63000,620,LIB,338,MLT,1996,5
63001,620,LIB,338,MLT,1997,5
63002,620,LIB,338,MLT,1998,5
63003,620,LIB,338,MLT,1999,5
63004,620,LIB,338,MLT,2000,5
63005,620,LIB,338,MLT,2001,5
63006,620,LIB,338,MLT,2002,5
63007,620,LIB,338,MLT,2003,5
63008,620,LIB,338,MLT,2004,5
63009,620,LIB,338,MLT,2005,5
63010,620,LIB,338,MLT,2006,5
63011,620,LIB,338,MLT,2007,5
63012,620,LIB,338,MLT,2008,5
63013,620,LIB,338,MLT,2009,5
63014,620,LIB,338,MLT,2010,5
63015,620,LIB,338,MLT,2011,5
63016,620,LIB,338,MLT,2012,5
63017,620,LIB,338,MLT,2013,5
63018,620,LIB,338,MLT,2014,5
63019,620,LIB,338,MLT,2015,5
63020,620,LIB,338,MLT,2016,5
63021,620,LIB,350,GRC,1951,5
63022,620,LIB,350,GRC,1952,5
63023,620,LIB,350,GRC,1953,5
63024,620,LIB,350,GRC,1954,5
63025,620,LIB,350,GRC,1955,5
