,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,num_leadership_changes,leader_tenure,age_govt,num_transitions_ever,export_import_ratio,Africa,Americas,Asia,Europe,Oceania,Direct election,Indirect election,Nonelective,Elective legislature,No legislature exists,Non‐elective legislature,Appointed,Closed,Elected,All parties legally banned,Legally single party state,Multiple parties legally allowed,Elective legislature,No legislature exists,Non‐elective legislature,Multiple parties,No parties,One party,Legislature with multiple parties,No legislature or all nonpartisan,Only members from regime party,Democratic incumbent,Rules rewritten unconstitutionally,collective_leadership,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,Civilian dictatorship,Military dictatorship,Mixed (semi‐presidential) democracy,Parliamentary democracy,Presidential democracy,Royal dictatorship,transition_to_democracy,transition_to_dictatorship
53,630,Iran,1946,65.0,118300000.0,543810000.0,33723000.0,101000.0,2970000000.0,15408000.0,0.0045245,5.0,0.0,0.0,2.0,0.0,3.0,5.0,2.0,0.2410958904109589,0.0,0.0,0.0,1.0,0,6,77.0,0,0.2175392140637355,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,155,Chile,1946,65.0,244900000.0,389540000.0,56849000.0,34000.0,4174000000.0,5640000.0,0.0020726,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,15.0,1,0.628690250038507,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
55,160,Argentina,1946,65.0,72810000.0,207320000.0,255555000.0,62000.0,13272000000.0,15650000.0,0.0085098,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1,0.35119621840632836,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
56,165,Uruguay,1946,65.0,185900000.0,166270000.0,10531000.0,6000.0,86000000.0,2100000.0,0.0009089,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,5.0,0,1.1180609851446444,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
57,200,United Kingdom,1946,65.0,207320000.0,72810000.0,17753616000.0,2053000.0,429792000000.0,49217000.0,0.11617269999999999,7.0,1.0,1.0,7.0,0.0,1.0,5.0,4.0,0.12808219178082192,0.0,0.0,0.0,3.25,0,2,36.0,0,2.8474110699079795,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
58,740,Japan,1946,76.0,1850130000.0,1112586999.9,289212000.0,119000.0,97754000000.0,85503000.0,0.029541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,1.0,0,1.6629081592417407,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
59,205,Ireland,1946,65.0,498400000.0,192780000.0,37842000.0,11000.0,2734000000.0,2960000.0,0.0010710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,15,26.0,0,2.5853304284676835,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
60,210,Netherlands,1946,65.0,1262100000.0,780510000.0,206349000.0,100000.0,23276000000.0,9400000.0,0.006041899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,77.0,0,1.617019641003959,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
61,211,Belgium,1946,65.0,1511447528.2999997,1344372059.3999999,865450000.0,79000.0,47304000000.0,8389000.0,0.0098077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,28.0,0,1.1242777010514236,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
62,530,Ethiopia,1946,65.0,17500000.0,21900000.0,10709000.0,10000.0,6000000.0,17652000.0,0.0027566999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,17,77.0,0,0.7990867579908676,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,212,Luxembourg,1946,65.0,58752442.2,52257942.599999994,1936000.0,2000.0,1612000000.0,286000.0,0.0021544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,77.0,0,1.124277751416873,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
64,220,France,1946,65.0,1979200000.0,906460000.0,1257334000.0,578000.0,140124000000.0,40280000.0,0.0313083,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6876712328767123,0.0,0.0,0.0,4.0,3,1,72.0,0,2.1834388720958455,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
65,225,Switzerland,1946,65.0,921000000.0,699750000.0,90684000.0,29000.0,6676000000.0,4467000.0,0.0017784000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,77.0,0,1.3161843515541265,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
66,560,South Africa,1946,65.0,1273600000.0,433790000.0,96481000.0,40000.0,49310000000.0,11451000.0,0.0062895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,1.0,0,2.935982848843911,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,760,Bhutan,1946,138.0,10000.0,10000.0,19000000.0,5000.0,406000000.0,1068000.0,0.0001024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,21,40.0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,355,Bulgaria,1946,65.0,2310000.0,2100000.0,12933000.0,106000.0,7612000000.0,7000000.0,0.0027008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2.0,1,1.1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
69,20,Canada,1946,65.0,2794800000.0,3297300000.0,1552759000.0,46000.0,119264000000.0,12292000.0,0.015643999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,27.0,0,0.8476025839323083,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
70,160,Argentina,1947,67.0,105430000.0,390300000.0,282293000.0,62000.0,15752000000.0,15930000.0,0.008228200000000001,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2.0,1,0.27012554445298487,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
71,70,Mexico,1947,67.0,521400000.0,465650000.0,57058000.0,61000.0,23736000000.0,23440000.0,0.006525100000000001,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,78.0,0,1.119725115430044,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
72,770,Pakistan,1947,67.0,360900000.0,441000000.0,0.0,275000.0,12000000.0,70050000.0,0.011441799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20136986301369864,1.0,0.0,0.5,3.5,1,1,1.0,0,0.8183673469387756,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
73,560,South Africa,1947,67.0,1273600000.0,433790000.0,67331000.0,30000.0,49798000000.0,11690000.0,0.0056086999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9,2.0,0,2.935982848843911,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74,712,Mongolia,1947,67.0,80000.0,70000.0,55050000.0,10000.0,38000000.0,759000.0,0.000101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6410958904109589,0.0,0.0,1.0,4.0,0,8,27.0,0,1.1428571428571428,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
75,385,Norway,1947,67.0,652500000.0,400240000.0,107928000.0,30000.0,9680000000.0,3146000.0,0.0017565999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,63.0,0,1.6302718368978613,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
76,93,Nicaragua,1947,67.0,25080000.0,17820000.0,7037000.0,3000.0,18000000.0,977000.0,0.00014269999999999997,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11,11.0,0,1.4074074074074074,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
77,205,Ireland,1947,67.0,498400000.0,192780000.0,23359000.0,11000.0,3218000000.0,2970000.0,0.0009737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16,27.0,0,2.5853304284676835,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
78,200,United Kingdom,1947,67.0,390300000.0,105430000.0,6656196000.0,1302000.0,447392000000.0,49520000.0,0.0912182,6.0,1.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,37.0,0,3.7019823579626294,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
79,42,Dominican Republic,1947,67.0,67100000.0,91420000.0,5500000.0,10000.0,12000000.0,2080000.0,0.00044160000000000005,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,18.0,0,0.7339750601618902,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,380,Sweden,1947,67.0,1128600000.0,1069880000.0,231111000.0,28000.0,23094000000.0,6800000.0,0.0058579999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,30.0,0,1.0548846599618649,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
81,165,Uruguay,1947,67.0,185900000.0,166270000.0,11172311.516327849,6000.0,106000000.0,2120000.0,0.0009347000000000001,39.0,0.0,19.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,6.0,0,1.1180609851446444,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
82,450,Liberia,1947,67.0,1000000.0,63400000.0,2000000.0,5000.0,2000000.0,685000.0,0.00013959999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,78.0,0,0.015772870662460567,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,710,China,1947,67.0,442000000.0,279580000.0,257474000.0,4015000.0,36374000000.0,557992000.0,0.11921980000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6410958904109589,0.0,0.0,0.0,4.0,0,20,35.0,0,1.5809428428356822,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84,345,Yugoslavia,1947,67.0,263500000.0,258950000.0,330000000.0,159000.0,10788000000.0,15539000.0,0.00589,6.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,18.0,1,1.017570959644719,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
85,94,Costa Rica,1947,67.0,39700000.0,35990000.0,1411000.0,1000.0,38000000.0,730000.0,8.159999999999999e-05,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,29.0,1,1.1030841900527923,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
86,305,Austria,1947,83.0,857999995.3,715240000.1,7209000.0,15000.0,22918000000.0,6947000.0,0.0033667000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3.0,1,1.1995973312175496,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
87,155,Chile,1947,67.0,244900000.0,389540000.0,70740000.0,35000.0,4400000000.0,5750000.0,0.0020418,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,16.0,1,0.628690250038507,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
88,630,Iran,1947,67.0,118300000.0,543810000.0,47538000.0,91000.0,5960000000.0,15604000.0,0.0042103999999999996,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7,78.0,0,0.2175392140637355,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,210,Netherlands,1947,67.0,1262100000.0,780510000.0,225473000.0,233000.0,34834000000.0,9630000.0,0.0079913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,78.0,0,1.617019641003959,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
90,920,New Zealand,1947,67.0,441090000.0,568500000.0,37203000.0,9000.0,4386000000.0,1823000.0,0.0008728999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,41.0,0,0.7758839050131926,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
91,339,Albania,1947,67.0,300000.0,100000.0,12458000.0,60000.0,412000000.0,1154000.0,0.0008437999999999999,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.1315068493150684,0.0,0.0,0.0,4.0,0,4,36.0,0,3.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
92,390,Denmark,1947,67.0,616200000.0,484590000.0,59412000.0,14000.0,17814000000.0,4150000.0,0.0021111999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,47.0,0,1.2715904166408716,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
93,223,Liechtenstein,1947,164.0,1242248.0,1708899.0000000002,0.0,0.0,278000000.0,29000.0,1.09e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,78.0,0,0.7269288588734617,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
94,315,Czechoslovakia,1947,67.0,763920000.0,650950000.0,466921000.0,250000.0,60756000000.0,12160000.0,0.012043799999999999,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2.0,1,1.17354635532683,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
95,290,Poland,1947,67.0,509510000.0,504050000.0,3547189000.0,168000.0,83410000000.0,23734000.0,0.0246019,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,3.0,1,1.0108322587044936,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
96,91,Honduras,1947,67.0,36300000.0,29110000.0,2402000.0,3000.0,12000000.0,1320000.0,0.0001579,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,15,15.0,0,1.246994160082446,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,90,Guatemala,1947,67.0,63300000.0,63430000.0,3474000.0,22000.0,10000000.0,2570000.0,0.000663,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3.0,0,0.9979504966104367,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
98,325,Italy,1947,67.0,1407200000.0,1044230000.0,309848000.0,280000.0,30586000000.0,45720000.0,0.0182076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2.0,1,1.3475958361663618,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
99,235,Portugal,1947,67.0,323500000.0,134240000.0,49924000.0,73000.0,4548000000.0,8190000.0,0.0022026,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16,16.0,1,2.4098629320619787,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,750,India,1947,67.0,1709800000.0,1499950000.0,218680000.0,311000.0,67504000000.0,344367000.0,0.0528381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20136986301369864,1.0,0.0,0.0,4.0,1,1,1.0,0,1.139904663488783,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
101,230,Spain,1947,67.0,355200000.0,76000000.0,212488000.0,464000.0,28738000000.0,27220000.0,0.014866399999999998,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9,11.0,1,4.673684210526316,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,225,Switzerland,1947,67.0,921000000.0,699750000.0,88111000.0,29000.0,9522000000.0,4524000.0,0.0018905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,78.0,0,1.3161843515541265,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
103,41,Haiti,1947,67.0,28900000.0,30400000.0,2300000.0,4000.0,2000000.0,3200000.0,0.0004266,39.0,0.0,19.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,78.0,0,0.9506578947368421,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,220,France,1947,67.0,1979200000.0,906460000.0,1844090000.0,580000.0,153160000000.0,40640000.0,0.034978800000000004,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,73.0,0,2.1834388720958455,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
105,40,Cuba,1947,67.0,559900000.0,683650000.0,39943000.0,18000.0,190000000.0,5150000.0,0.0018981999999999998,39.0,0.0,0.0,39.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,15,12.0,0,0.8189863234111022,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
106,20,Canada,1947,67.0,2794800000.0,3297300000.0,385771000.0,43000.0,124018000000.0,12551000.0,0.013188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,28.0,0,0.8476025839323083,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
107,212,Luxembourg,1947,67.0,58752442.2,52257942.599999994,2117000.0,2000.0,2214000000.0,289000.0,0.0023244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,78.0,0,1.124277751416873,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
108,530,Ethiopia,1947,67.0,17500000.0,21900000.0,10709000.0,10000.0,6000000.0,18114000.0,0.0022670999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18,78.0,0,0.7990867579908676,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,395,Iceland,1947,67.0,67200000.0,42760000.0,0.0,0.0,28000000.0,134000.0,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4.0,0,1.5715622076707203,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
110,92,El Salvador,1947,67.0,39400000.0,44690000.0,1802000.0,3000.0,16000000.0,1780000.0,0.00028050000000000004,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3.0,0,0.8816289997762363,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,211,Belgium,1947,67.0,1511447528.2999997,1344372059.3999999,572702000.0,75000.0,65182000000.0,8512000.0,0.010505500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,29.0,0,1.1242777010514236,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
112,355,Bulgaria,1947,67.0,1300000.0,700000.0,14862000.0,131000.0,6726000000.0,7060000.0,0.0028155000000000003,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3.0,1,1.8571428571428572,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
