,dispute_id,c_code_1,state_name_abb_a,c_code_2,state_name_abb_b,year,outcome,settlement_type,total_fatality_bin,num_with,num_against,revision_sought,revision_type,state_fatality_bin,hostility_level,origin_participant,war,year_num,cumulative_duration,ongoing_2010,date_start,date_end,initiator
3711,51,2,USA,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,188,0,1950-06-27,1953-07-27,0.0
3712,2008,713,TAW,200,UKG,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,41,0,1950-06-05,1950-07-15,1.0
3713,51,731,PRK,732,ROK,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,191,0,1950-06-24,1953-07-27,1.0
3714,51,732,ROK,710,CHN,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,93,0,1950-09-30,1953-07-27,0.0
3715,3196,200,UKG,365,RUS,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,148,0,1950-05-03,1950-09-27,0.0
3716,3196,365,RUS,200,UKG,1950,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,148,0,1950-05-03,1950-09-27,1.0
3717,3197,355,BUL,350,GRC,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1950-04-19,1950-04-19,0.0
3718,51,710,CHN,210,NTH,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,27,0,1950-12-05,1953-07-27,1.0
3719,51,710,CHN,800,THI,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,27,0,1950-11-07,1953-07-27,0.0
3720,51,710,CHN,900,AUL,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,93,0,1950-09-30,1953-07-27,1.0
3721,51,20,CAN,710,CHN,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,3,0,0,1,93,0,1950-09-30,1953-07-27,0.0
3722,51,732,ROK,731,PRK,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,191,0,1950-06-24,1953-07-27,0.0
3723,51,800,THI,710,CHN,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,27,0,1950-11-07,1953-07-27,1.0
3724,51,920,NEW,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,186,0,1950-06-29,1953-07-27,0.0
3725,51,710,CHN,840,PHI,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,1,0,0,1,93,0,1950-09-30,1953-07-27,1.0
3726,51,731,PRK,800,THI,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,27,0,1950-11-07,1953-07-27,1.0
3727,51,200,UKG,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,187,0,1950-06-28,1953-07-27,0.0
3728,51,731,PRK,920,NEW,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,186,0,1950-06-29,1953-07-27,1.0
3729,51,800,THI,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,27,0,1950-11-07,1953-07-27,1.0
3730,2009,200,UKG,710,CHN,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,8,0,1950-08-17,1950-08-24,1.0
3731,51,900,AUL,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,251-500,5,0,1,1,184,0,1950-07-01,1953-07-27,0.0
3732,51,710,CHN,200,UKG,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,93,0,1950-09-30,1953-07-27,1.0
3733,51,731,PRK,840,PHI,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,107,0,1950-09-16,1953-07-27,1.0
3734,51,731,PRK,900,AUL,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,184,0,1950-07-01,1953-07-27,1.0
3735,51,200,UKG,710,CHN,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,93,0,1950-09-30,1953-07-27,0.0
3736,51,840,PHI,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,107,0,1950-09-16,1953-07-27,0.0
3737,51,840,PHI,710,CHN,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,3,0,0,1,93,0,1950-09-30,1953-07-27,0.0
3738,51,731,PRK,200,UKG,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,187,0,1950-06-28,1953-07-27,1.0
3739,51,710,CHN,732,ROK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,93,0,1950-09-30,1953-07-27,1.0
3740,3197,350,GRC,355,BUL,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,1,0,1950-04-19,1950-04-19,1.0
3741,3427,666,ISR,652,SYR,1950,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,84,0,1950-10-09,1952-07-13,0.0
3742,2006,2,USA,713,TAW,1950,Released (for seizures),Negotiated,None Value,1,1,0,N/A,None Value,1,1,0,2,150,0,1949-10-02,1950-02-27,0.0
3743,51,710,CHN,920,NEW,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,3,0,0,1,93,0,1950-09-30,1953-07-27,1.0
3744,2122,130,ECU,135,PER,1950,Stalemate,None Value,None Value,1,1,1,Territory,None Value,1,1,0,1,1,0,1950-10-21,1950-10-21,0.0
3745,2122,135,PER,130,ECU,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,1,1,0,1950-10-21,1950-10-21,1.0
3746,3427,652,SYR,666,ISR,1950,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,84,0,1950-10-09,1952-07-13,1.0
3747,634,2,USA,710,CHN,1950,Released (for seizures),None Value,None Value,1,1,0,N/A,None Value,1,1,0,2,117,0,1949-10-01,1950-01-24,0.0
3748,51,210,NTH,710,CHN,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,27,0,1950-12-05,1953-07-27,1.0
3749,2006,713,TAW,2,USA,1950,Released (for seizures),Negotiated,None Value,1,1,0,N/A,None Value,4,1,0,2,150,0,1949-10-02,1950-02-27,1.0
3750,633,713,TAW,710,CHN,1950,Stalemate,None Value,1-25,2,1,1,Territory,1-25,4,1,0,2,312,0,1949-10-01,1950-08-07,1.0
3751,2008,200,UKG,713,TAW,1950,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,41,0,1950-06-05,1950-07-15,0.0
3752,51,731,PRK,640,TUR,1950,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,75,0,1950-10-18,1953-07-27,1.0
3753,51,920,NEW,710,CHN,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,3,0,0,1,93,0,1950-09-30,1953-07-27,0.0
3754,633,710,CHN,713,TAW,1950,Stalemate,None Value,1-25,2,1,1,Territory,1-25,4,1,0,2,312,0,1949-10-01,1950-08-07,0.0
3755,51,640,TUR,731,PRK,1950,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,75,0,1950-10-18,1953-07-27,0.0
3756,634,710,CHN,2,USA,1950,Released (for seizures),None Value,None Value,1,1,0,N/A,None Value,4,1,0,2,117,0,1949-10-01,1950-01-24,1.0
3757,1006,663,JOR,666,ISR,1950,N/A,N/A,None Value,1,2,1,Territory,None Value,4,1,0,1,256,0,1950-04-20,1956-10-26,0.0
3758,633,710,CHN,2,USA,1950,Stalemate,None Value,1-25,2,1,1,Territory,1-25,4,1,0,1,42,0,1950-06-27,1950-08-07,0.0
3759,633,2,USA,710,CHN,1950,Stalemate,None Value,1-25,2,1,1,Territory,None Value,3,0,0,1,42,0,1950-06-27,1950-08-07,1.0
3760,51,731,PRK,840,PHI,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,472,0,1950-09-16,1953-07-27,1.0
3761,1286,310,HUN,345,YUG,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,1-25,4,0,0,3,825,0,1949-08-23,1951-11-24,1.0
3762,2052,2,USA,710,CHN,1951,N/A,N/A,None Value,1,2,1,Territory,None Value,3,1,0,1,319,0,1951-02-16,1952-10-16,0.0
3763,1286,345,YUG,310,HUN,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,26-100,4,1,0,3,825,0,1949-08-23,1951-11-24,0.0
3764,51,840,PHI,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,0.0
3765,1286,365,RUS,2,USA,1951,Stalemate,Negotiated,None Value,4,2,1,Policy,None Value,3,1,0,1,223,0,1951-04-16,1951-11-24,1.0
3766,51,350,GRC,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-09,1953-07-27,1.0
3767,51,800,THI,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-11-07,1953-07-27,1.0
3768,51,900,AUL,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,251-500,5,0,1,2,458,0,1950-09-30,1953-07-27,0.0
3769,51,710,CHN,900,AUL,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3770,1286,355,BUL,345,YUG,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,1-25,4,0,0,2,508,0,1950-07-06,1951-11-24,1.0
3771,51,731,PRK,800,THI,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-11-07,1953-07-27,1.0
3772,1286,345,YUG,360,ROM,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,26-100,4,1,0,2,667,0,1950-01-28,1951-11-24,0.0
3773,51,920,NEW,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,0.0
3774,1286,360,ROM,345,YUG,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,1-25,4,0,0,2,667,0,1950-01-28,1951-11-24,1.0
3775,51,710,CHN,920,NEW,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3776,51,732,ROK,731,PRK,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,556,0,1950-06-24,1953-07-27,0.0
3777,1286,345,YUG,365,RUS,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,26-100,4,1,0,3,835,0,1949-08-13,1951-11-24,0.0
3778,51,710,CHN,350,GRC,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-09,1953-07-27,1.0
3779,51,350,GRC,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-09,1953-07-27,1.0
3780,1286,365,RUS,345,YUG,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,None Value,3,1,0,3,835,0,1949-08-13,1951-11-24,1.0
3781,1286,2,USA,365,RUS,1951,Stalemate,Negotiated,None Value,4,2,0,N/A,None Value,3,0,0,1,223,0,1951-04-16,1951-11-24,0.0
3782,51,731,PRK,732,ROK,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,556,0,1950-06-24,1953-07-27,1.0
3783,51,731,PRK,350,GRC,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-09,1953-07-27,1.0
3784,1286,345,YUG,355,BUL,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,26-100,4,1,0,2,508,0,1950-07-06,1951-11-24,0.0
3785,1286,360,ROM,2,USA,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,1-25,4,0,0,1,223,0,1951-04-16,1951-11-24,1.0
3786,3413,666,ISR,652,SYR,1951,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,16,0,1951-12-16,1952-06-29,0.0
3787,1286,355,BUL,2,USA,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,1-25,4,0,0,1,223,0,1951-04-16,1951-11-24,1.0
3788,51,710,CHN,800,THI,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-11-07,1953-07-27,0.0
3789,2180,770,PAK,700,AFG,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1951-05-08,1951-05-08,0.0
3790,2180,700,AFG,770,PAK,1951,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,1,0,1951-05-08,1951-05-08,1.0
3791,51,732,ROK,710,CHN,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,458,0,1950-09-30,1953-07-27,0.0
3792,1079,770,PAK,750,IND,1951,Stalemate,None Value,1-25,1,1,1,Territory,1-25,4,1,0,1,155,0,1951-03-13,1951-08-14,0.0
3793,1079,750,IND,770,PAK,1951,Stalemate,None Value,1-25,1,1,0,N/A,1-25,4,1,0,1,155,0,1951-03-13,1951-08-14,1.0
3794,51,710,CHN,732,ROK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3795,51,731,PRK,640,TUR,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,440,0,1950-10-18,1953-07-27,1.0
3796,51,20,CAN,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,0.0
3797,51,640,TUR,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,440,0,1950-10-18,1953-07-27,0.0
3798,3401,666,ISR,652,SYR,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,1,0,1951-12-28,1951-12-28,0.0
3799,51,560,SAF,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,43,0,1951-11-19,1953-07-23,0.0
3800,51,731,PRK,560,SAF,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,4,1,0,1,43,0,1951-11-19,1953-07-23,1.0
3801,51,640,TUR,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,440,0,1950-10-18,1953-07-27,0.0
3802,51,710,CHN,640,TUR,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,440,0,1950-10-18,1953-07-27,1.0
3803,3372,666,ISR,651,EGY,1951,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,104,0,1951-09-19,1952-07-02,1.0
3804,51,2,USA,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,553,0,1950-06-27,1953-07-27,0.0
3805,51,731,PRK,2,USA,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,553,0,1950-06-27,1953-07-27,1.0
3806,3401,652,SYR,666,ISR,1951,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,1,0,1951-12-28,1951-12-28,1.0
3807,1286,2,USA,360,ROM,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,None Value,3,0,0,1,223,0,1951-04-16,1951-11-24,0.0
3808,51,800,THI,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-11-07,1953-07-27,1.0
3809,2992,713,TAW,200,UKG,1951,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,66,0,1951-03-18,1951-05-22,1.0
3810,1286,2,USA,355,BUL,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,None Value,3,0,0,1,223,0,1951-04-16,1951-11-24,0.0
3811,1286,310,HUN,2,USA,1951,Stalemate,Negotiated,26-100,4,2,1,Policy,1-25,4,0,0,1,223,0,1951-04-16,1951-11-24,1.0
3812,1286,2,USA,310,HUN,1951,Stalemate,Negotiated,26-100,4,2,0,N/A,None Value,3,0,0,1,223,0,1951-04-16,1951-11-24,0.0
3813,51,840,PHI,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,472,0,1950-09-16,1953-07-27,0.0
3814,51,2,USA,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,0.0
3815,51,530,ETH,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,245,0,1951-05-01,1953-07-27,0.0
3816,51,710,CHN,530,ETH,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,245,0,1951-05-01,1953-07-27,1.0
3817,51,731,PRK,900,AUL,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,549,0,1950-07-01,1953-07-27,1.0
3818,51,920,NEW,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,551,0,1950-06-29,1953-07-27,0.0
3819,51,530,ETH,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,245,0,1951-05-01,1953-07-27,0.0
3820,51,710,CHN,2,USA,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3821,3413,652,SYR,666,ISR,1951,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,16,0,1951-12-16,1952-06-29,1.0
3822,51,900,AUL,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,549,0,1950-07-01,1953-07-27,0.0
3823,51,710,CHN,840,PHI,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3824,2991,200,UKG,710,CHN,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,116,0,1951-02-13,1951-06-08,0.0
3825,2991,710,CHN,200,UKG,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,116,0,1951-02-13,1951-06-08,1.0
3826,51,731,PRK,920,NEW,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,551,0,1950-06-29,1953-07-27,1.0
3827,2992,200,UKG,713,TAW,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,66,0,1951-03-18,1951-05-22,0.0
3828,51,731,PRK,530,ETH,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,245,0,1951-05-01,1953-07-27,1.0
3829,3372,651,EGY,666,ISR,1951,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,104,0,1951-09-19,1952-07-02,0.0
3830,51,731,PRK,220,FRN,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,365,0,1951-01-01,1953-07-27,1.0
3831,1023,210,NTH,850,INS,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,121,0,1951-08-16,1951-12-14,0.0
3832,3370,666,ISR,651,EGY,1951,Yield by State B,Negotiated,None Value,1,1,0,N/A,None Value,4,1,0,2,154,0,1950-11-06,1951-04-07,1.0
3833,3370,651,EGY,666,ISR,1951,Yield by for State A,Negotiated,None Value,1,1,1,Territory,None Value,4,1,0,2,154,0,1950-11-06,1951-04-07,0.0
3834,51,710,CHN,212,LUX,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,254,0,1951-04-22,1953-04-21,1.0
3835,51,731,PRK,200,UKG,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,552,0,1950-06-28,1953-07-27,1.0
3836,51,212,LUX,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,254,0,1951-04-22,1953-04-21,0.0
3837,1155,130,ECU,135,PER,1951,Stalemate,None Value,1-25,1,1,1,Territory,1-25,4,1,0,1,5,0,1951-08-11,1951-08-15,0.0
3838,1155,135,PER,130,ECU,1951,Stalemate,None Value,1-25,1,1,0,N/A,1-25,4,1,0,1,5,0,1951-08-11,1951-08-15,1.0
3839,51,731,PRK,211,BEL,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,346,0,1951-01-20,1953-07-27,1.0
3840,51,211,BEL,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,346,0,1951-01-20,1953-07-27,0.0
3841,3427,666,ISR,652,SYR,1951,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,2,449,0,1950-10-09,1952-07-13,0.0
3842,7,651,EGY,200,UKG,1951,N/A,N/A,None Value,1,1,1,Policy,None Value,4,1,0,1,80,0,1951-10-13,1952-01-26,0.0
3843,51,710,CHN,210,NTH,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-05,1953-07-27,1.0
3844,7,200,UKG,651,EGY,1951,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,80,0,1951-10-13,1952-01-26,1.0
3845,3427,652,SYR,666,ISR,1951,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,2,449,0,1950-10-09,1952-07-13,1.0
3846,51,212,LUX,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,4,0,0,1,254,0,1951-04-22,1953-04-21,0.0
3847,51,211,BEL,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,346,0,1951-01-20,1953-07-27,0.0
3848,1006,663,JOR,666,ISR,1951,N/A,N/A,None Value,1,2,1,Territory,None Value,4,1,0,2,621,0,1950-04-20,1956-10-26,0.0
3849,51,731,PRK,210,NTH,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-05,1953-07-27,1.0
3850,51,731,PRK,20,CAN,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,2,551,0,1950-06-29,1953-07-27,1.0
3851,51,200,UKG,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,552,0,1950-06-28,1953-07-27,0.0
3852,1006,666,ISR,663,JOR,1951,N/A,N/A,None Value,1,2,0,N/A,None Value,4,1,0,2,621,0,1950-04-20,1956-10-26,1.0
3853,51,20,CAN,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,551,0,1950-06-29,1953-07-27,0.0
3854,51,710,CHN,200,UKG,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3855,1374,713,TAW,775,MYA,1951,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,2,730,0,1950-01-01,1953-05-23,1.0
3856,1023,850,INS,210,NTH,1951,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,121,0,1951-08-16,1951-12-14,1.0
3857,51,210,NTH,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-05,1953-07-27,1.0
3858,51,200,UKG,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,0.0
3859,1374,775,MYA,713,TAW,1951,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,2,730,0,1950-01-01,1953-05-23,0.0
3860,51,710,CHN,20,CAN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,458,0,1950-09-30,1953-07-27,1.0
3861,51,731,PRK,100,COL,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,5,1,1,1,209,0,1951-06-06,1953-07-27,1.0
3862,51,100,COL,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,209,0,1951-06-06,1953-07-27,0.0
3863,51,710,CHN,100,COL,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,209,0,1951-06-06,1953-07-27,1.0
3864,51,710,CHN,211,BEL,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,346,0,1951-01-20,1953-07-27,1.0
3865,51,731,PRK,212,LUX,1951,N/A,N/A,None Value,2,17,1,Territory,None Value,4,1,0,1,254,0,1951-04-22,1953-04-21,1.0
3866,51,220,FRN,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,365,0,1951-01-01,1953-07-27,0.0
3867,51,100,COL,731,PRK,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,209,0,1951-06-06,1953-07-27,0.0
3868,3199,630,IRN,365,RUS,1951,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1951-08-02,1951-08-02,1.0
3869,3199,365,RUS,630,IRN,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1951-08-02,1951-08-02,0.0
3870,2052,710,CHN,713,TAW,1951,N/A,N/A,None Value,1,2,1,Territory,None Value,4,1,0,1,319,0,1951-02-16,1952-10-16,1.0
3871,3195,630,IRN,200,UKG,1951,Yield by State B,None Value,None Value,1,2,0,N/A,None Value,3,1,0,1,115,0,1951-05-17,1951-09-08,0.0
3872,2052,713,TAW,710,CHN,1951,N/A,N/A,None Value,1,2,1,Territory,None Value,4,1,0,1,319,0,1951-02-16,1952-10-16,0.0
3873,3195,200,UKG,630,IRN,1951,Yield by for State A,None Value,None Value,1,2,1,Policy,None Value,3,1,0,1,115,0,1951-05-17,1951-09-08,1.0
3874,51,210,NTH,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,392,0,1950-12-05,1953-07-27,1.0
3875,3195,365,RUS,200,UKG,1951,Yield by State B,None Value,None Value,1,2,0,N/A,None Value,3,0,0,1,95,0,1951-06-06,1951-09-08,0.0
3876,3195,200,UKG,365,RUS,1951,Yield by for State A,None Value,None Value,1,2,1,Policy,None Value,3,1,0,1,95,0,1951-06-06,1951-09-08,1.0
3877,2052,710,CHN,2,USA,1951,N/A,N/A,None Value,1,2,1,Territory,None Value,4,1,0,1,319,0,1951-02-16,1952-10-16,1.0
3878,51,710,CHN,220,FRN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,365,0,1951-01-01,1953-07-27,1.0
3879,51,220,FRN,710,CHN,1951,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,1,365,0,1951-01-01,1953-07-27,0.0
3880,3371,666,ISR,651,EGY,1951,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1951-12-20,1951-12-20,0.0
3881,3371,651,EGY,666,ISR,1951,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,1,0,1951-12-20,1951-12-20,1.0
3882,3427,666,ISR,652,SYR,1952,Stalemate,None Value,26-100,1,1,0,N/A,1-25,4,1,0,3,645,0,1950-10-09,1952-07-13,0.0
3883,51,900,AUL,731,PRK,1952,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,3,915,0,1950-07-01,1953-07-27,0.0
3884,1703,345,YUG,360,ROM,1952,Stalemate,None Value,1-25,4,1,0,N/A,1-25,4,1,0,1,26,0,1952-10-01,1952-10-26,0.0
3885,3202,339,ALB,325,ITA,1952,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,7,0,1952-06-08,1952-06-14,0.0
3886,51,220,FRN,731,PRK,1952,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,731,0,1951-01-01,1953-07-27,0.0
3887,2022,220,FRN,800,THI,1952,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,22,0,1952-02-15,1952-03-07,0.0
3888,51,100,COL,731,PRK,1952,N/A,N/A,None Value,2,17,0,N/A,None Value,5,0,1,2,575,0,1951-06-06,1953-07-27,0.0
3889,2022,800,THI,220,FRN,1952,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,1,22,0,1952-02-15,1952-03-07,1.0
