,c_code_1,state_name_1,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_with,avg_against,avg_cum_duration,num_wars,origin_participant_pct,ongoing_2010,revision_pct,revision_type_mode,state_fatality_bin_mode,outcome_mode,settlement_type_mode,highest_mca_mode,highest_hostility_mode,total_protestant,total_catholic,total_christian,total_jewish,total_sunni,total_shia,total_islam,total_buddhist,total_hindu,total_sikh,total_shinto,total_non_religious,territory_change,territory_change_year,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_democracy,transition_dictatorship,age_govt,num_transitions_ever
7538,438,Guinea,2000,190.0,540251748.0,957306591.0,46000000.0,10000.0,0.0,7402000000.0,7430000.0,908000.0,0.0004109,16.0,0.0,15.0,15.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5041095890410959,0.0,1.0,0.0,1.0,2,0,0,0,19,4,145000.0,270505.0,534351.0,0.0,6270920.0,44580.0,6315500.0,6500.0,0.0,0.0,0.0,13976.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43.0,0.0
7539,372,Georgia,2000,190.0,715804507.0,592321302.0,290000000.0,27000.0,14000000.0,5024000000.0,4968000.0,1590000.0,0.0005706,21.0,0.0,21.0,19.0,1.0,1.0,2.0,2.0,1.0,19.5,0.5684931506849316,0.0,1.0,0.0,0.0,0,0,[0 4],[0 4],[ 1 14],[1 3],15193.5,39744.0,4406616.0,13750.0,458374.0,0.0,458374.0,0.0,0.0,0.0,0.0,75800.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0
7540,771,Bangladesh,2000,190.0,7607324500.0,6415850400.0,691000000.0,137000.0,84000000.0,50300000000.0,129155000.0,17462000.0,0.0065456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,41853.0,25111.0,83705.0,0.0,115464570.0,258310.0,115722880.0,645775.0,12011415.0,0.0,0.0,100761.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0
7541,820,Malaysia,2000,190.0,80361690000.0,119596993000.0,2579000000.0,96000.0,7300000000.0,160028000000.0,22244000.0,4098000.0,0.0038405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,436949.0,654134.0,1890213.0,0.0,11900000.0,1343537.0,13243537.0,4226360.0,1379128.0,33000.0,0.0,106994.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,0.0
7542,310,Hungary,2000,190.0,31769974200.0,29905735100.0,805000000.0,44000.0,3742000000.0,76534000000.0,10036000.0,2947000.0,0.0018292999999999998,19.0,0.0,19.0,18.0,1.0,18.0,18.0,2.0,11.0,19.5,0.3917808219178082,0.0,1.0,0.0,0.5,[0 2],0,3,4,[1 2],[1 2],1953973.0,5205333.0,7462967.0,12666.0,0.0,0.0,3150.0,5139.0,0.0,0.0,0.0,2059759.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
7543,983,Marshall Islands,2000,190.0,121032200.0,39264.99999999999,0.0,0.0,0.0,22000000.0,64000.0,0.0,1.88e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,51200.0,5200.0,57400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
7544,437,Ivory Coast,2000,190.0,2517700330.0,4214419210.0,82000000.0,8000.0,0.0,23938000000.0,14786000.0,3906000.0,0.0009586,15.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,784857.0,3067260.0,4152993.0,0.0,5605147.0,57195.0,5719537.0,7393.0,1183.0,0.0,0.0,120000.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,0.0
7545,830,Singapore,2000,190.0,133183413000.0,104674688000.0,4316000000.0,60000.0,1206000000.0,131058000000.0,4018000.0,4018000.0,0.0026462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,168093.0,191636.0,586418.0,300.0,0.0,0.0,598618.0,1708366.0,160911.0,15677.0,976.0,596065.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,0.0
7546,572,Swaziland,2000,190.0,78173680.0,327955683.0,205000000.0,3000.0,0.0,1850000000.0,1008000.0,0.0,9.549999999999999e-05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,367823.0,262730.0,861218.0,0.0,0.0,0.0,1200.0,0.0,1532.0,0.0,0.0,11933.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,0.0
7547,947,Tuvalu,2000,190.0,11670490.0,690000.0,0.0,0.0,0.0,2000000.0,11000.0,0.0,3.03e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,10340.0,110.0,10450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0
7548,702,Tajikistan,2000,190.0,694122802.0,527912614.0,130000000.0,6000.0,0.0,5900000000.0,6188000.0,896000.0,0.00035360000000000003,24.0,0.0,24.0,20.0,1.0,5.0,5.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,0.0,0.0,185640.0,2000.0,5569200.0,309400.0,5878600.0,4333.333333333333,0.0,0.0,0.0,61880.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0
7549,692,Bahrain,2000,190.0,3522705390.0,3220771400.0,322000000.0,11000.0,0.0,61802000000.0,617000.0,152000.0,0.0005255,40.0,0.0,40.0,21.0,0.0,35.0,35.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,6170.0,14680.0,54220.0,330.0,171439.0,388074.0,559513.0,0.0,13693.333333333334,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0
7550,350,Greece,2000,190.0,28288663300.0,10145863400.0,5528000000.0,159000.0,2176000000.0,128242000000.0,10645000.0,2056000.0,0.0037431999999999995,30.0,0.0,30.0,27.0,2.0,19.0,28.0,4.0,6.0,10.5,1.4657534246575343,0.0,0.75,0.0,0.5,0,0,4,3,[ 1  2  7 14],3,78063.0,48607.0,10176670.0,4860.0,200000.0,20000.0,220000.0,0.0,0.0,0.0,0.0,190000.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0
7551,670,Saudi Arabia,2000,190.0,28069803300.0,81659857000.0,22050000000.0,202000.0,5962000000.0,527018000000.0,21607000.0,12183000.0,0.0112029,40.0,0.0,40.0,21.0,0.0,35.0,35.0,1.0,19.0,1.0,1.8794520547945206,0.0,0.0,0.0,0.0,0,0,0,0,18,4,32800.0,650000.0,650000.0,0.0,17686800.0,1664640.0,19351440.0,101000.0,216070.0,60000.0,0.0,216070.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0
7552,620,Libya,2000,190.0,4016145720.0,13985092484.0,1176000000.0,76000.0,2110000000.0,69802000000.0,5605000.0,4282000.0,0.0019465999999999997,40.0,0.0,39.0,20.0,0.0,35.0,40.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1498.0,56050.0,168150.0,26.0,5436850.0,0.0,5436850.0,9732.0,0.0,0.0,0.0,4432.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,0.0
7553,366,Estonia,2000,190.0,5309369810.0,4819681971.0,78000000.0,5000.0,2000000.0,5548000000.0,1396000.0,506000.0,0.00016790000000000002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,38.0,0.010958904109589041,0.0,1.0,0.0,0.0,0,0,4,4,1,1,209768.0,7150.0,401015.0,3200.0,1726.0,0.0,1726.0,774.0,190.0,0.0,0.0,760000.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0
7554,160,Argentina,2000,190.0,24640203600.0,27200296970.0,4776000000.0,71000.0,8948000000.0,206530000000.0,37032000.0,16723000.0,0.0060208,35.0,0.0,35.0,33.0,0.0,35.0,33.0,2.0,11.0,19.5,0.34383561643835614,0.0,0.5,0.0,0.5,[0 2],0,3,4,[1 7],[1 3],3332880.0,28884960.0,33280506.0,296256.0,0.0,0.0,555480.0,5985.0,1811.0,0.0,0.0,1451847.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,18.0,5.0
7555,352,Cyprus,2000,190.0,3734517150.0,1454190935.0,361000000.0,10000.0,0.0,4300000000.0,786000.0,355000.0,0.0002265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.583561643835616,0.0,1.0,0.0,1.0,1,0,0,0,19,4,3630.0,11436.0,559042.0,141.0,175000.0,0.0,175000.0,0.0,0.0,0.0,0.0,40000.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0
7556,700,Afghanistan,2000,190.0,620714605.0,155527646.0,250000000.0,400000.0,0.0,1302000000.0,22720000.0,3937000.0,0.0040985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.647945205479452,0.0,1.0,0.0,1.0,[2 4],[0 1],[0 5],[0 3],18,4,2636.0,1034.0,6219.0,2.0,19198400.0,2726400.0,22162133.0,4544.0,47000.0,2931.0,0.0,125000.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0,0.0
7557,155,Chile,2000,190.0,16605231500.0,20022209600.0,3158000000.0,87000.0,2704000000.0,77508000000.0,15211000.0,9471000.0,0.0032496,35.0,0.0,35.0,33.0,0.0,35.0,33.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1321736.0,12382596.0,14197856.0,11127.0,0.0,0.0,1603.0,1812.0,0.0,0.0,0.0,455796.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,2.0
7558,704,Uzbekistan,2000,190.0,2113124446.0,2398878920.0,1750000000.0,59000.0,814000000.0,168096000000.0,24318000.0,5282000.0,0.0029561,23.0,0.0,23.0,21.0,2.0,3.0,3.0,1.0,1.0,2.0,0.021917808219178082,0.0,0.0,0.0,0.0,0,1,5,3,18,4,0.0,0.0,2611800.0,30000.0,20670300.0,729540.0,21399840.0,0.0,649.0,0.0,0.0,165119.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0
7559,630,Iran,2000,190.0,14254484200.0,26079873500.0,3957000000.0,513000.0,13200000000.0,460094000000.0,67702000.0,27626000.0,0.0128793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,-1.0,0.0,105000.0,12000.0,5416160.0,61270310.0,66686470.0,0.0,-1.0,-1.0,0.0,200000.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,131.0,0.0
7560,731,North Korea,2000,190.0,2095160020.0,1012531878.0,2091000000.0,1055000.0,600000000.0,58612000000.0,24039000.0,8337000.0,0.0103019,3.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.5,0.0027397260273972603,0.0,1.0,0.0,1.0,2,0,5,3,2,2,10000.0,40000.0,400000.0,0.0,0.0,0.0,2404.0,1100000.0,0.0,0.0,0.0,15461884.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53.0,0.0
7561,660,Lebanon,2000,190.0,6198131910.0,880260678.0,578000000.0,64000.0,0.0,3510000000.0,3282000.0,988000.0,0.0008045999999999999,36.0,0.0,36.0,16.0,0.0,35.0,36.0,1.0,1.0,3.0,7.745205479452054,0.0,1.0,0.0,0.0,0,0,0,0,19,4,32291.0,890000.0,1267291.0,0.0,839900.0,1030839.0,1870739.0,65640.0,0.0,0.0,0.0,75000.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,1.0
7562,101,Venezuela,2000,190.0,14009469400.0,31111983320.0,1397000000.0,56000.0,7670000000.0,284140000000.0,24170000.0,11663000.0,0.0047358999999999995,34.0,0.0,34.0,33.0,0.0,34.0,33.0,2.0,1.0,1.0,0.0589041095890411,0.0,1.0,0.0,0.5,[0 2],0,5,3,[ 1 19],[1 4],3625500.0,18852600.0,22762053.0,15804.0,0.0,0.0,26506.0,9845.0,0.0,0.0,0.0,1208500.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,42.0,1.0
7563,140,Brazil,2000,190.0,61525363600.0,60525990300.0,14378000000.0,288000.0,55730000000.0,467936000000.0,170115000.0,82372000.0,0.025066400000000003,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,26197710.0,117549465.0,146447175.0,92000.0,0.0,0.0,86586.0,319764.0,2455.0,0.0,105000.0,13439085.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,16.0,1.0
7564,581,Comoros,2000,190.0,68941377.0,16800096.0,9222333.333333336,1000.0,0.0,132000000.0,694000.0,0.0,2.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1152.0,300.0,300.0,0.0,0.0,680512.0,680512.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0
7565,130,Ecuador,2000,190.0,3861694710.0,6322842320.0,480000000.0,58000.0,116000000.0,32132000000.0,12646000.0,5740000.0,0.0015813,34.0,0.0,34.0,33.0,1.0,1.0,33.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,345000.0,11002020.0,11477020.0,1300.0,0.0,0.0,1200.0,4422.0,0.0,0.0,0.0,948450.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
7566,165,Uruguay,2000,190.0,3539376600.0,2706605609.0,378000000.0,24000.0,76000000.0,8646000000.0,3337000.0,1349000.0,0.0005258999999999999,33.0,0.0,33.0,33.0,0.0,0.0,33.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,95000.0,2311080.0,2470035.0,45873.0,0.0,0.0,167.0,21.0,0.0,0.0,0.0,631841.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,16.0,1.0
7567,615,Algeria,2000,190.0,9061279620.0,23081506840.0,2989000000.0,124000.0,1684000000.0,154500000000.0,31471000.0,9213000.0,0.004254600000000001,39.0,0.0,39.0,20.0,0.0,35.0,39.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,3387.0,4055.0,4455.0,566.0,30829165.0,0.0,30865165.0,0.0,0.0,0.0,0.0,188826.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,0.0
7568,696,United Arab Emirates,2000,190.0,26602818700.0,38872402200.0,2997000000.0,65000.0,180000000.0,188664000000.0,2441000.0,2380000.0,0.0024530000000000003,40.0,0.0,40.0,21.0,0.0,35.0,35.0,1.0,1.0,38.0,0.010958904109589041,0.0,1.0,0.0,0.0,0,0,4,4,1,1,11272.0,72497.0,167815.0,0.0,1379910.0,202407.0,1582317.0,4882.0,622455.0,0.0,0.0,34827.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0
7569,368,Lithuania,2000,190.0,5346056690.0,3635635574.0,199000000.0,13000.0,2000000.0,24192000000.0,3670000.0,1421000.0,0.0005003,4.0,0.0,4.0,0.0,4.0,3.0,2.0,2.0,1.0,19.5,0.06164383561643835,0.0,1.0,0.0,0.0,0,0,[4 7],[1 4],1,1,35573.0,2899414.0,3115606.0,5500.0,3012.0,0.0,3012.0,429.0,279.0,0.0,0.0,475000.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0
7570,600,Morocco,2000,190.0,11593036540.0,8298835470.0,1429000000.0,198000.0,10000000.0,36326000000.0,28351000.0,12642000.0,0.0038946999999999996,39.0,0.0,39.0,20.0,0.0,35.0,39.0,1.0,1.0,38.0,0.010958904109589041,0.0,1.0,0.0,0.0,0,0,4,4,1,1,-4254.0,-88504.0,25000.0,5000.0,28000000.0,2800.0,28002800.0,0.0,0.0,0.0,0.0,331000.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0
7571,93,Nicaragua,2000,190.0,1652302580.0,1010769610.0,24000000.0,16000.0,0.0,7100000000.0,5074000.0,1187000.0,0.0004104,33.0,0.0,33.0,33.0,0.0,33.0,33.0,2.0,1.0,1.0,0.3452054794520548,0.0,1.0,0.0,1.0,2,0,[5 6],[1 3],[16 18],4,590000.0,4300000.0,4898300.0,497.0,0.0,0.0,863.0,5835.0,0.0,0.0,0.0,225195.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,17.0,0.0
7572,145,Bolivia,2000,190.0,1984512351.0,936731118.0,128000000.0,32000.0,0.0,11720000000.0,8329000.0,4374000.0,0.0009471,35.0,0.0,35.0,33.0,1.0,35.0,33.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1241021.0,6496620.0,7842641.0,350.0,0.0,0.0,1666.0,5329.0,0.0,0.0,0.0,208225.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,19.0,1.0
7573,710,China,2000,190.0,294368759000.0,357614872000.0,42000000000.0,2810000.0,254472000000.0,3744190000000.0,1277558000.0,588453000.0,0.16239979999999998,5.0,0.0,5.0,1.0,0.0,5.0,4.0,3.0,1.0,1.6666666666666667,1.1616438356164382,0.0,1.0,0.0,1.0,2,0,5,3,[ 1  7 14],3,48547204.0,10220464.0,71553248.0,2500.0,0.0,0.0,20000000.0,102204641.0,18000.0,25000.0,0.0,485472046.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,88.0,0.0
7574,591,Seychelles,2000,190.0,377025641.0,185150000.0,11000000.0,1000.0,0.0,48000000.0,77000.0,0.0,4.61e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,540.0,67000.0,72320.0,0.0,0.0,0.0,516.0,0.0,1013.0,0.0,0.0,1540.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,0.0
7575,694,Qatar,2000,190.0,3218503220.0,10483572510.0,1183000000.0,12000.0,1458000000.0,52210000000.0,599000.0,375000.0,0.000816,40.0,0.0,40.0,21.0,0.0,35.0,35.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,2114.0,70494.0,86566.0,0.0,221630.0,59900.0,281530.0,12901.0,158611.0,0.0,0.0,10574.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0
7576,91,Honduras,2000,190.0,2789853720.0,4099742008.0,95000000.0,8000.0,16000000.0,7230000000.0,6485000.0,1531000.0,0.0004343,33.0,0.0,33.0,33.0,0.0,33.0,33.0,2.0,1.0,1.0,0.3452054794520548,0.0,1.0,0.0,1.0,2,0,[5 6],[1 3],[16 18],4,590000.0,5740000.0,6330000.0,251.0,0.0,0.0,6505.0,2552.0,0.0,0.0,0.0,100000.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,19.0,2.0
7577,2,United States of America,2000,190.0,1228438070000.0,846738590000.0,303136000000.0,1366000.0,203606000000.0,6567426000000.0,278357000.0,75342000.0,0.1428047,59.0,0.0,59.0,58.0,0.0,52.0,54.0,10.0,4.8,5.1,0.5194520547945205,0.0,0.8,0.0,0.4,0,0,5,3,7,3,115298736.0,75086601.0,219818305.0,5010424.0,2249277.0,306720.0,2555997.0,2449569.0,825186.0,76286.0,56220.0,44537120.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,131.0,0.0
7578,666,Israel,2000,190.0,31821956700.0,32167158100.0,9509000000.0,172000.0,560000000.0,61268000000.0,6217000.0,2748000.0,0.0040539,2.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2.3333333333333335,2.987214611872146,0.0,1.0,0.0,1.0,2,0,0,0,19,4,0.0,88933.0,133399.0,4914100.0,856800.0,0.0,856800.0,0.0,0.0,0.0,0.0,135000.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0
7579,701,Turkmenistan,2000,190.0,1679821363.0,1992360117.0,290000000.0,14000.0,0.0,54472000000.0,4459000.0,844000.0,0.000667,12.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,0.0,0.0,401310.0,0.0,3968510.0,0.0,3968510.0,573.0,0.0,0.0,0.0,44590.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0
7580,645,Iraq,2000,190.0,3414174892.0,16309703200.0,1400000000.0,429000.0,0.0,85990000000.0,23115000.0,17035000.0,0.0061786,35.0,0.0,35.0,16.0,0.0,35.0,35.0,5.0,11.8,1.0,1.7386301369863015,0.0,1.0,0.0,0.2,0,0,0,0,18,4,504.0,235000.0,433000.0,260.0,7396800.0,14562450.0,21959250.0,1634.0,0.0,0.0,0.0,462300.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,69.0,0.0
7581,590,Mauritius,2000,190.0,2090217850.0,1643088006.0,9000000.0,2000.0,0.0,1772000000.0,1158000.0,187000.0,7.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,53000.0,296688.0,373012.0,0.0,169447.0,15200.0,184647.0,4040.0,561300.0,2548.0,0.0,15200.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0
