,state_name_1,c_code_1,year,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score
4733,Greece,350,1934,18758000.0,63000.0,0.0,2288000000.0,6726000.0,754000.0,0.0034801000000000003
4734,Costa Rica,94,1934,650000.0,0.0,0.0,16000000.0,540000.0,0.0,7.59e-05
4735,Netherlands,210,1934,38841000.0,16000.0,20000000.0,30130000000.0,8340000.0,2104000.0,0.0056
4736,New Zealand,920,1934,3641000.0,1000.0,0.0,3164000000.0,1558000.0,347000.0,0.0007492000000000001
4737,Honduras,91,1934,900000.0,2000.0,0.0,0.0,1020000.0,0.0,0.00018419999999999998
4738,Germany,255,1934,709088000.0,315000.0,23846000000.0,318488000000.0,65595000.0,20101000.0,0.0891284
4739,United Kingdom,200,1934,540015000.0,318000.0,17984000000.0,405740000000.0,46666000.0,18237000.0,0.0804279
4740,Ethiopia,530,1934,,100000.0,0.0,2000000.0,12947000.0,114000.0,0.004841399999999999
4741,Lithuania,368,1934,7834000.0,19000.0,0.0,2940000000.0,2451000.0,103000.0,0.0011519
4742,South Africa,560,1934,6667000.0,3000.0,22000000.0,26678000000.0,9254000.0,1072000.0,0.0036436999999999997
4743,Switzerland,225,1934,28284000.0,0.0,0.0,8746000000.0,4140000.0,721000.0,0.0021456999999999995
4744,Venezuela,101,1934,8906000.0,7000.0,0.0,2208000000.0,3260000.0,248000.0,0.0010609000000000003
4745,Brazil,140,1934,68301000.0,97000.0,124000000.0,6220000000.0,36404000.0,3584000.0,0.011545
4746,Mongolia,712,1934,6500000.0,2000.0,0.0,78000000.0,740000.0,0.0,0.0002703
4747,Latvia,367,1934,8782000.0,26000.0,4000000.0,2326000000.0,1940000.0,383000.0,0.0015019999999999999
4748,Haiti,41,1934,1340000.0,3000.0,0.0,0.0,1990000.0,114000.0,0.00042889999999999996
4749,Nepal,790,1934,,20000.0,0.0,0.0,5795000.0,0.0,0.0013847000000000002
4750,Finland,375,1934,17440000.0,31000.0,76000000.0,3174000000.0,3580000.0,263000.0,0.0020035
4751,Iran,630,1934,14495000.0,97000.0,0.0,688000000.0,13242000.0,870000.0,0.0049904
4752,Estonia,366,1934,4766000.0,12000.0,0.0,1350000000.0,1126000.0,138000.0,0.0007127999999999999
4753,Portugal,235,1934,21046000.0,37000.0,0.0,3168000000.0,7150000.0,914000.0,0.0031249000000000003
4754,Afghanistan,700,1934,,45000.0,0.0,0.0,7429000.0,0.0,0.0023447
4755,United States of America,2,1934,803100000.0,247000.0,52948000000.0,1379996000000.0,126485000.0,36644000.0,0.1974428
4756,Russia,365,1934,3479651000.0,940000.0,19386000000.0,235254000000.0,159156000.0,22385000.0,0.16452360000000002
4757,Saudi Arabia,670,1934,,4000.0,0.0,12000000.0,2246000.0,101000.0,0.0005336000000000001
4758,Yemen Arab Republic,678,1934,,18000.0,0.0,0.0,2648000.0,0.0,0.0008933999999999999
4759,Poland,290,1934,134938000.0,272000.0,1712000000.0,39836000000.0,33220000.0,3727000.0,0.0203924
4760,Paraguay,150,1935,3039000.0,18000.0,0.0,0.0,990000.0,119000.0,0.0006086
4761,Poland,290,1935,145075000.0,271000.0,1898000000.0,40692000000.0,33620000.0,3932000.0,0.0181838
4762,Saudi Arabia,670,1935,,4000.0,0.0,22000000.0,2296000.0,107000.0,0.0005165
4763,Mexico,70,1935,17433000.0,54000.0,222000000.0,10014000000.0,18089000.0,1742000.0,0.0055268999999999995
4764,Brazil,140,1935,48576000.0,97000.0,128000000.0,6956000000.0,37150000.0,3689000.0,0.0103994
4765,Chile,155,1935,14707000.0,24000.0,0.0,3896000000.0,4700000.0,844000.0,0.0021265
4766,Denmark,390,1935,9516000.0,10000.0,0.0,12726000000.0,3690000.0,640000.0,0.0019330999999999999
4767,Peru,135,1935,7266000.0,17000.0,0.0,832000000.0,6130000.0,345000.0,0.0014667999999999999
4768,Germany,255,1935,1607587000.0,461000.0,32894000000.0,353948000000.0,66871000.0,20272000.0,0.1025872
4769,Yemen Arab Republic,678,1935,,18000.0,0.0,0.0,2686000.0,0.0,0.000787
4770,Afghanistan,700,1935,7172000.0,72000.0,0.0,0.0,7516000.0,0.0,0.0023612
4771,Belgium,211,1935,43984000.0,68000.0,6046000000.0,58264000000.0,8300000.0,961000.0,0.011749500000000001
4772,Bolivia,145,1935,38760000.0,42000.0,0.0,60000000.0,2540000.0,206000.0,0.0018463000000000002
4773,Norway,385,1935,9755000.0,4000.0,104000000.0,9464000000.0,2882000.0,246000.0,0.0013174
4774,Guatemala,90,1935,1900000.0,6000.0,0.0,0.0,1980000.0,158000.0,0.0005033
4775,Austria,305,1935,21808000.0,25000.0,728000000.0,11108000000.0,6761000.0,2137000.0,0.0045575
4776,Italy,325,1935,513379000.0,1380000.0,4418000000.0,35290000000.0,42630000.0,7654000.0,0.0511954
4777,Sweden,380,1935,32589000.0,39000.0,1792000000.0,19158000000.0,6242000.0,918000.0,0.005194600000000001
4778,Russia,365,1935,5517537000.0,1300000.0,25176000000.0,269362000000.0,160049000.0,25301000.0,0.1795876
4779,Venezuela,101,1935,10395000.0,6000.0,0.0,2248000000.0,3300000.0,267000.0,0.0009812000000000002
4780,Honduras,91,1935,1000000.0,2000.0,0.0,0.0,1040000.0,0.0,0.0001714
4781,Ireland,205,1935,6429000.0,6000.0,0.0,4622000000.0,2971000.0,469000.0,0.0011772
4782,El Salvador,92,1935,1640000.0,3000.0,0.0,0.0,1530000.0,0.0,0.00025580000000000004
4783,Dominican Republic,42,1935,1000000.0,3000.0,0.0,0.0,1480000.0,0.0,0.0002408
4784,Colombia,100,1935,4697000.0,13000.0,0.0,2542000000.0,8200000.0,710000.0,0.0019822
4785,Romania,360,1935,73995000.0,142000.0,426000000.0,9750000000.0,19088000.0,969000.0,0.007678
4786,France,220,1935,867102000.0,548000.0,12510000000.0,156078000000.0,41940000.0,6411000.0,0.0518318
4787,Nicaragua,93,1935,86000.0,2000.0,0.0,0.0,728000.0,0.0,0.0001228
4788,Albania,339,1935,2198000.0,9000.0,0.0,54000000.0,1005000.0,0.0,0.0003241
4789,Spain,230,1935,100994000.0,141000.0,1190000000.0,19724000000.0,24570000.0,3984000.0,0.0123776
4790,Bulgaria,355,1935,12252000.0,20000.0,0.0,1420000000.0,6100000.0,287000.0,0.0015743
4791,New Zealand,920,1935,3950000.0,1000.0,0.0,3240000000.0,1570000.0,348000.0,0.0007127999999999999
4792,Iraq,645,1935,2910000.0,14000.0,0.0,5638000000.0,3586000.0,307000.0,0.0012655
4793,Panama,95,1935,42000.0,0.0,0.0,0.0,546000.0,0.0,6.25e-05
4794,Canada,20,1935,24921000.0,4000.0,1914000000.0,67046000000.0,10845000.0,2459000.0,0.0087363
4795,Yugoslavia,345,1935,45600000.0,123000.0,200000000.0,6156000000.0,14767000.0,637000.0,0.0057533
4796,Turkey,640,1935,51482000.0,211000.0,0.0,4780000000.0,16046000.0,1005000.0,0.0077756
4797,Japan,740,1935,295113000.0,410000.0,9408000000.0,101332000000.0,69254000.0,16098000.0,0.0468279
4798,Greece,350,1935,22408000.0,63000.0,0.0,2376000000.0,6836000.0,771000.0,0.0031030000000000003
4799,Costa Rica,94,1935,600000.0,0.0,0.0,20000000.0,550000.0,0.0,7.2e-05
4800,Netherlands,210,1935,51204000.0,16000.0,40000000.0,28590000000.0,8430000.0,2109000.0,0.005268
4801,Estonia,366,1935,4106000.0,12000.0,0.0,1366000000.0,1129000.0,140000.0,0.000609
4802,Latvia,367,1935,9936000.0,26000.0,4000000.0,2360000000.0,1950000.0,385000.0,0.0013210999999999997
4803,Haiti,41,1935,1360000.0,3000.0,0.0,0.0,2040000.0,115000.0,0.00040720000000000003
4804,Australia,900,1935,15624000.0,8000.0,1416000000.0,27780000000.0,6726000.0,3222000.0,0.0064713999999999995
4805,Thailand,800,1935,10292000.0,27000.0,0.0,2000000.0,14045000.0,1149000.0,0.0032446999999999997
4806,Liberia,450,1935,,4000.0,0.0,0.0,379000.0,0.0,0.0001452
4807,Iran,630,1935,15834000.0,95000.0,0.0,1520000000.0,13410000.0,937000.0,0.004476
4808,Hungary,310,1935,28235000.0,35000.0,892000000.0,10702000000.0,8985000.0,1306000.0,0.00451
4809,Argentina,160,1935,45183000.0,44000.0,0.0,13190000000.0,13150000.0,3901000.0,0.006979099999999999
4810,Luxembourg,212,1935,388000.0,0.0,3674000000.0,2112000000.0,301000.0,0.0,0.003249
4811,Cuba,40,1935,14488000.0,16000.0,0.0,62000000.0,4070000.0,922000.0,0.0017698
4812,China,710,1935,146954000.0,1700000.0,100000000.0,73236000000.0,503883000.0,17308000.0,0.1109026
4813,Uruguay,165,1935,3880000.0,8000.0,0.0,50000000.0,1870000.0,530000.0,0.0008771000000000001
4814,Ecuador,130,1935,1448000.0,8000.0,0.0,726000000.0,2200000.0,234000.0,0.0006617999999999999
4815,United Kingdom,200,1935,646350000.0,321000.0,20034000000.0,413106000000.0,46869000.0,18199000.0,0.0740275
4816,Czechoslovakia,315,1935,67319000.0,117000.0,2356000000.0,37920000000.0,15127000.0,1596000.0,0.0102199
4817,Portugal,235,1935,17850000.0,37000.0,0.0,3374000000.0,7240000.0,926000.0,0.0027572
4818,Switzerland,225,1935,31243000.0,0.0,0.0,8770000000.0,4155000.0,723000.0,0.0019771
4819,Ethiopia,530,1935,,100000.0,0.0,2000000.0,13286000.0,128000.0,0.004280399999999999
4820,South Africa,560,1935,7368000.0,4000.0,376000000.0,29900000000.0,9435000.0,1128000.0,0.0040299
4821,Lithuania,368,1935,11037000.0,23000.0,0.0,2996000000.0,2475000.0,105000.0,0.0011286
4822,Finland,375,1935,18427000.0,31000.0,90000000.0,3092000000.0,3590000.0,270000.0,0.0017390999999999997
4823,United States of America,2,1935,806400000.0,252000.0,69280000000.0,1443800000000.0,127362000.0,36843000.0,0.1932461
4824,Mongolia,712,1935,,2000.0,0.0,86000000.0,740000.0,0.0,0.0001527
4825,Nepal,790,1935,,20000.0,0.0,0.0,5863000.0,0.0,0.0012662
4826,Liberia,450,1936,,4000.0,0.0,0.0,392000.0,0.0,0.000147
4827,Switzerland,225,1936,30776000.0,0.0,0.0,8988000000.0,4168000.0,723000.0,0.0019427
4828,Turkey,640,1936,58103000.0,211000.0,0.0,4718000000.0,16352000.0,1035000.0,0.0079282
4829,Germany,255,1936,2332782000.0,596000.0,38416000000.0,381534000000.0,67349000.0,20445000.0,0.1151153
4830,Haiti,41,1936,1360000.0,3000.0,0.0,0.0,2080000.0,116000.0,0.00040839999999999995
4831,Portugal,235,1936,18454000.0,36000.0,0.0,3152000000.0,7330000.0,938000.0,0.0027249
4832,Dominican Republic,42,1936,1800000.0,3000.0,0.0,0.0,1520000.0,0.0,0.0002571
4833,Yemen Arab Republic,678,1936,,18000.0,0.0,0.0,2725000.0,0.0,0.0007911000000000001
4834,Ethiopia,530,1936,,500000.0,0.0,2000000.0,13634000.0,141000.0,0.0137471
4835,Spain,230,1936,129919000.0,475000.0,746000000.0,7588000000.0,24810000.0,4111000.0,0.0183123
4836,Iraq,645,1936,5964000.0,19000.0,0.0,5732000000.0,3612000.0,324000.0,0.0013978
4837,Saudi Arabia,670,1936,,4000.0,0.0,22000000.0,2348000.0,113000.0,0.0005231
4838,Chile,155,1936,14219000.0,24000.0,0.0,3854000000.0,4770000.0,850000.0,0.0020973000000000003
4839,Uruguay,165,1936,4481000.0,9000.0,0.0,48000000.0,1890000.0,543000.0,0.0009047
4840,Ireland,205,1936,6958000.0,6000.0,0.0,5096000000.0,2963000.0,473000.0,0.0011780999999999999
4841,Argentina,160,1936,58311000.0,44000.0,0.0,14396000000.0,13370000.0,4075000.0,0.007256100000000001
4842,United Kingdom,200,1936,892341000.0,336000.0,23948000000.0,436550000000.0,47081000.0,18143000.0,0.0765834
4843,Afghanistan,700,1936,7363000.0,103000.0,0.0,0.0,7605000.0,0.0,0.0029874000000000003
4844,Paraguay,150,1936,1073000.0,3000.0,0.0,0.0,1010000.0,121000.0,0.00028789999999999995
4845,Nicaragua,93,1936,83000.0,2000.0,0.0,0.0,746000.0,0.0,0.00012429999999999999
4846,Guatemala,90,1936,2100000.0,6000.0,0.0,0.0,2020000.0,164000.0,0.0005112
4847,Albania,339,1936,2486000.0,9000.0,0.0,124000000.0,1014000.0,0.0,0.00033410000000000004
4848,Luxembourg,212,1936,328000.0,0.0,3962000000.0,2182000000.0,297000.0,0.0,0.0028194
4849,Cuba,40,1936,18385000.0,16000.0,0.0,68000000.0,4110000.0,944000.0,0.0018335
4850,China,710,1936,148278000.0,1700000.0,100000000.0,81030000000.0,508185000.0,17890000.0,0.1111516
4851,France,220,1936,995347000.0,588000.0,13372000000.0,160030000000.0,41910000.0,6391000.0,0.0530614
4852,Ecuador,130,1936,2248000.0,8000.0,0.0,828000000.0,2250000.0,258000.0,0.0006935
4853,Australia,900,1936,29867000.0,8000.0,1666000000.0,29918000000.0,6778000.0,3248000.0,0.0065352000000000006
4854,Romania,360,1936,69035000.0,137000.0,440000000.0,10596000000.0,19318000.0,1075000.0,0.0075765
4855,Czechoslovakia,315,1936,83040000.0,163000.0,3076000000.0,41174000000.0,15187000.0,1603000.0,0.0114535
4856,Hungary,310,1936,31686000.0,35000.0,1106000000.0,11672000000.0,9046000.0,1313000.0,0.0045463000000000005
4857,Colombia,100,1936,7484000.0,12000.0,0.0,2856000000.0,8360000.0,784000.0,0.0020625
4858,Mongolia,712,1936,14400000.0,2000.0,0.0,94000000.0,741000.0,0.0,0.0003467
4859,Nepal,790,1936,,20000.0,0.0,0.0,5931000.0,0.0,0.0012704
4860,United States of America,2,1936,932600000.0,291000.0,97068000000.0,1650920000000.0,128181000.0,36995000.0,0.2059848
4861,El Salvador,92,1936,1476000.0,2000.0,0.0,0.0,1550000.0,0.0,0.0002359
4862,Lithuania,368,1936,12783000.0,21000.0,0.0,3246000000.0,2500000.0,107000.0,0.0011244000000000002
4863,South Africa,560,1936,8845000.0,4000.0,496000000.0,33136000000.0,9618000.0,1178000.0,0.0041133
4864,Latvia,367,1936,10610000.0,26000.0,4000000.0,2546000000.0,1960000.0,386000.0,0.0013280999999999998
4865,Honduras,91,1936,1000000.0,2000.0,0.0,0.0,1060000.0,0.0,0.0001736
4866,Venezuela,101,1936,9218000.0,6000.0,0.0,2872000000.0,3380000.0,285000.0,0.0010034
4867,Estonia,366,1936,5370000.0,12000.0,0.0,1470000000.0,1132000.0,143000.0,0.0006292000000000001
4868,Italy,325,1936,1149686000.0,343000.0,4050000000.0,24172000000.0,42960000.0,7780000.0,0.039338
4869,Finland,375,1936,19786000.0,31000.0,84000000.0,4214000000.0,3630000.0,278000.0,0.0017959
4870,Iran,630,1936,15202000.0,94000.0,0.0,132000000.0,13581000.0,1018000.0,0.0044426000000000005
4871,Netherlands,210,1936,55638000.0,15000.0,40000000.0,30692000000.0,8520000.0,2112000.0,0.0052655
4872,Thailand,800,1936,10662000.0,32000.0,0.0,2000000.0,14379000.0,1181000.0,0.0033743
4873,Bolivia,145,1936,4221000.0,10000.0,0.0,38000000.0,2570000.0,230000.0,0.0007397
4874,Costa Rica,94,1936,437000.0,0.0,0.0,20000000.0,560000.0,0.0,7.049999999999999e-05
4875,Denmark,390,1936,9636000.0,12000.0,40000000.0,13736000000.0,3720000.0,668000.0,0.0020044
4876,Greece,350,1936,43496000.0,68000.0,0.0,2740000000.0,6936000.0,790000.0,0.0035506
4877,Belgium,211,1936,52691000.0,67000.0,6336000000.0,61192000000.0,8331000.0,966000.0,0.010937200000000001
4878,Japan,740,1936,279785000.0,416000.0,10446000000.0,99884000000.0,70114000.0,17518000.0,0.0463168
4879,Brazil,140,1936,43402000.0,96000.0,148000000.0,6970000000.0,37911000.0,3793000.0,0.0103343
4880,Poland,290,1936,144864000.0,272000.0,2298000000.0,44160000000.0,34002000.0,4149000.0,0.018347400000000003
4881,Bulgaria,355,1936,15373000.0,20000.0,0.0,1422000000.0,6150000.0,296000.0,0.0016258
4882,Canada,20,1936,24762000.0,6000.0,2268000000.0,73048000000.0,10950000.0,2490000.0,0.0086481
4883,Norway,385,1936,11018000.0,4000.0,118000000.0,9988000000.0,2896000.0,246000.0,0.0013111
4884,Mexico,70,1936,19300000.0,48000.0,226000000.0,9820000000.0,18410000.0,1791000.0,0.0053757
4885,Yugoslavia,345,1936,51168000.0,124000.0,250000000.0,6058000000.0,14970000.0,669000.0,0.0058908
4886,Panama,95,1936,42000.0,0.0,0.0,0.0,561000.0,0.0,6.37e-05
4887,New Zealand,920,1936,5477000.0,1000.0,0.0,3328000000.0,1585000.0,349000.0,0.0007199
4888,Austria,305,1936,23763000.0,26000.0,836000000.0,10650000000.0,6758000.0,2138000.0,0.0044386
4889,Sweden,380,1936,40224000.0,30000.0,1954000000.0,21096000000.0,6259000.0,933000.0,0.004959399999999999
4890,Russia,365,1936,2933657000.0,1300000.0,32800000000.0,308052000000.0,161272000.0,28597000.0,0.1481709
4891,Peru,135,1936,9305000.0,17000.0,0.0,940000000.0,6240000.0,370000.0,0.001523
4892,Colombia,100,1937,7151000.0,15000.0,0.0,2836000000.0,8530000.0,852000.0,0.0021062
4893,Costa Rica,94,1937,493000.0,0.0,0.0,24000000.0,580000.0,0.0,7.140000000000001e-05
4894,Bulgaria,355,1937,18586000.0,20000.0,0.0,1530000000.0,6200000.0,306000.0,0.0015961999999999999
4895,Nicaragua,93,1937,45000.0,3000.0,0.0,0.0,765000.0,0.0,0.0001425
4896,Panama,95,1937,45000.0,0.0,0.0,0.0,575000.0,0.0,6.440000000000001e-05
4897,Venezuela,101,1937,10025000.0,2000.0,0.0,5256000000.0,3460000.0,302000.0,0.0010042999999999999
4898,Honduras,91,1937,1100000.0,2000.0,0.0,0.0,1080000.0,0.0,0.0001712
4899,Greece,350,1937,45863000.0,90000.0,20000000.0,2924000000.0,7028000.0,808000.0,0.0038089
4900,Romania,360,1937,77622000.0,177000.0,478000000.0,9838000000.0,19530000.0,1086000.0,0.008032
4901,Japan,740,1937,942416000.0,393000.0,11602000000.0,107804000000.0,70630000.0,19062000.0,0.05341130000000001
4902,Albania,339,1937,2812000.0,9000.0,0.0,284000000.0,1030000.0,0.0,0.0003312
4903,Canada,20,1937,32419000.0,6000.0,2850000000.0,79956000000.0,11045000.0,2526000.0,0.008926100000000001
4904,Spain,230,1937,77030000.0,500000.0,334000000.0,5008000000.0,25050000.0,4242000.0,0.016940900000000002
4905,Iraq,645,1937,6920000.0,23000.0,0.0,6224000000.0,3638000.0,342000.0,0.0014585000000000002
4906,El Salvador,92,1937,1360000.0,2000.0,0.0,0.0,1570000.0,0.0,0.0002287
4907,Yugoslavia,345,1937,55651000.0,142000.0,338000000.0,6858000000.0,15172000.0,703000.0,0.006104699999999999
4908,New Zealand,920,1937,7653000.0,1000.0,0.0,3610000000.0,1602000.0,350000.0,0.0007172999999999999
4909,Ireland,205,1937,7415000.0,6000.0,0.0,5284000000.0,2950000.0,475000.0,0.0011288000000000001
4910,Nepal,790,1937,,20000.0,0.0,0.0,6000000.0,0.0,0.0012557
4911,Russia,365,1937,3446172000.0,1433000.0,35460000000.0,319024000000.0,163388000.0,32322000.0,0.1478615
4912,Thailand,800,1937,12147000.0,35000.0,0.0,2000000.0,14721000.0,1225000.0,0.0034036
4913,Austria,305,1937,39383000.0,42000.0,1300000000.0,11826000000.0,6755000.0,2140000.0,0.0050165
4914,Sweden,380,1937,46805000.0,27000.0,2210000000.0,24226000000.0,6280000.0,947000.0,0.0049385
4915,Peru,135,1937,8859000.0,14000.0,0.0,906000000.0,6350000.0,403000.0,0.0014315
4916,Germany,255,1937,3298869000.0,603000.0,39698000000.0,426840000000.0,67831000.0,20620000.0,0.1178595
4917,Mexico,70,1937,22478000.0,54000.0,212000000.0,12284000000.0,18736000.0,1841000.0,0.005476300000000001
4918,Norway,385,1937,12355000.0,4000.0,140000000.0,11228000000.0,2910000.0,245000.0,0.0013088
4919,Poland,290,1937,145485000.0,281000.0,2936000000.0,51940000000.0,34410000.0,4377000.0,0.0183962
4920,Saudi Arabia,670,1937,,4000.0,0.0,22000000.0,2400000.0,120000.0,0.0005249
4921,Brazil,140,1937,75705000.0,98000.0,152000000.0,7958000000.0,38687000.0,3900000.0,0.0105526
4922,Afghanistan,700,1937,,103000.0,0.0,0.0,7694000.0,105000.0,0.0034712
4923,Yemen Arab Republic,678,1937,,18000.0,0.0,0.0,2764000.0,0.0,0.0007787000000000001
4924,Chile,155,1937,16196000.0,26000.0,0.0,4094000000.0,4840000.0,857000.0,0.0020713000000000003
4925,Denmark,390,1937,12292000.0,12000.0,40000000.0,14264000000.0,3750000.0,683000.0,0.0019634
4926,Bolivia,145,1937,2453000.0,10000.0,0.0,58000000.0,2600000.0,255000.0,0.0007099999999999999
4927,Ecuador,130,1937,1943000.0,8000.0,0.0,936000000.0,2300000.0,283000.0,0.0006922
4928,Haiti,41,1937,1500000.0,3000.0,0.0,0.0,2120000.0,118000.0,0.00040270000000000003
4929,Liberia,450,1937,,4000.0,0.0,0.0,406000.0,0.0,0.0001453
4930,Guatemala,90,1937,1800000.0,6000.0,0.0,0.0,2070000.0,168000.0,0.0004968
4931,Italy,325,1937,1235503000.0,466000.0,4174000000.0,34074000000.0,43270000.0,7907000.0,0.038718999999999996
4932,Egypt,651,1937,15592000.0,22000.0,0.0,488000000.0,16008000.0,2116000.0,0.0040586
4933,United Kingdom,200,1937,1245603000.0,350000.0,26384000000.0,450954000000.0,47289000.0,18285000.0,0.07703539999999999
4934,Latvia,367,1937,7978000.0,26000.0,6000000.0,2974000000.0,1970000.0,387000.0,0.0012422000000000002
4935,Lithuania,368,1937,13691000.0,23000.0,0.0,3812000000.0,2525000.0,108000.0,0.0011294
4936,United States of America,2,1937,1032900000.0,312000.0,102760000000.0,1739332000000.0,128961000.0,37229000.0,0.2008996
4937,Paraguay,150,1937,1307000.0,3000.0,0.0,0.0,1040000.0,123000.0,0.00028429999999999997
4938,Mongolia,712,1937,,2000.0,0.0,80000000.0,741000.0,0.0,0.0001485
4939,Finland,375,1937,22179000.0,31000.0,96000000.0,5748000000.0,3660000.0,285000.0,0.0017908000000000002
4940,Czechoslovakia,315,1937,156591000.0,163000.0,4602000000.0,50084000000.0,15250000.0,1619000.0,0.012969
4941,Portugal,235,1937,26108000.0,33000.0,0.0,3888000000.0,7410000.0,950000.0,0.0026724
4942,Uruguay,165,1937,5926000.0,9000.0,0.0,58000000.0,1910000.0,556000.0,0.0008913
4943,China,710,1937,407941000.0,2000000.0,80000000.0,69630000000.0,512523000.0,18408000.0,0.11724089999999998
4944,Argentina,160,1937,82099000.0,57000.0,0.0,14146000000.0,13610000.0,4256000.0,0.007513
4945,Cuba,40,1937,18485000.0,19000.0,0.0,76000000.0,4170000.0,966000.0,0.0018041
4946,Hungary,310,1937,40571000.0,35000.0,1330000000.0,13290000000.0,9107000.0,1324000.0,0.0046028
4947,Netherlands,210,1937,53151000.0,16000.0,78000000.0,33840000000.0,8600000.0,2116000.0,0.0050525
4948,Estonia,366,1937,5825000.0,12000.0,0.0,1714000000.0,1135000.0,145000.0,0.0006107
4949,Iran,630,1937,19447000.0,92000.0,0.0,1618000000.0,13753000.0,1083000.0,0.0044241
4950,Turkey,640,1937,65589000.0,211000.0,0.0,4070000000.0,16637000.0,1066000.0,0.0076487
4951,Australia,900,1937,36568000.0,8000.0,2212000000.0,31930000000.0,6836000.0,3265000.0,0.006661399999999999
4952,South Africa,560,1937,10393000.0,4000.0,568000000.0,35196000000.0,9802000.0,1233000.0,0.0041214
4953,Luxembourg,212,1937,338000.0,0.0,5020000000.0,2614000000.0,299000.0,0.0,0.0032994
4954,Belgium,211,1937,55382000.0,72000.0,7726000000.0,73122000000.0,8361000.0,971000.0,0.0117063
4955,Switzerland,225,1937,23914000.0,0.0,0.0,9778000000.0,4180000.0,725000.0,0.0017375999999999997
4956,Dominican Republic,42,1937,2000000.0,3000.0,0.0,0.0,1560000.0,0.0,0.0002543
4957,France,220,1937,890526000.0,613000.0,12812000000.0,175830000000.0,41930000.0,6370000.0,0.0475344
4958,Switzerland,225,1938,28669000.0,0.0,10000000.0,9590000000.0,4192000.0,730000.0,0.0016837
4959,Chile,155,1938,18506000.0,23000.0,0.0,4212000000.0,4910000.0,863000.0,0.0020007000000000002
4960,South Africa,560,1938,16139000.0,4000.0,600000000.0,37196000000.0,9986000.0,1283000.0,0.0044287
4961,Nepal,790,1938,,20000.0,0.0,0.0,6070000.0,0.0,0.0012923
4962,Thailand,800,1938,12366000.0,38000.0,0.0,8000000.0,14980000.0,1270000.0,0.0034814
